Format Version,1.22,Take Name,paul_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,16 Dec 1969 13:09:06 +0100,Total Frames in Take,5432,Total Exported Frames,5432,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
2314,23.140000,0.285705,1.074192,0.292789,-0.410214,0.004679,0.519216,-0.398907,0.006582,0.089559,-0.788054,0.660903,0.599585,-0.762951,0.669419,-0.099324,-0.399168,0.229532,0.086251,-0.092086,0.009260,0.090592,-0.286752,0.664663,-0.096249,0.277790,0.063495,0.104852,0.231891,1.037373,0.030769,0.259223,0.862232,0.133081,0.316500,0.060230,0.164242,0.247298,0.463372,0.125227,0.274497,1.378255,0.099061,0.086331,0.029791,0.116683,0.169135,0.786623,0.058421,1.357190,1.507031,-0.531427,,,,,,,,,,,,,,,,,,,,,,,,,,,
2315,23.150000,0.285501,1.074215,0.292704,-0.410255,0.004721,0.519213,-0.398906,0.006568,0.089567,-0.788053,0.660901,0.599581,-0.762955,0.669423,-0.099329,-0.399175,0.229527,0.086246,-0.092094,0.009253,0.090593,-0.286756,0.664663,-0.096249,0.277783,0.063499,0.104848,0.231747,1.037426,0.030646,0.259013,0.862219,0.132908,0.316494,0.060226,0.164234,0.247175,0.463350,0.125174,0.274171,1.378301,0.099036,0.086360,0.029794,0.116681,0.169075,0.786603,0.058237,1.357161,1.507038,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
2316,23.160000,0.285123,1.074084,0.292632,-0.410283,0.004748,0.519196,-0.398907,0.006573,0.089566,-0.788047,0.660895,0.599582,-0.762952,0.669421,-0.099326,-0.399174,0.229528,0.086240,-0.092081,0.009252,0.090591,-0.286759,0.664661,-0.096249,0.277774,0.063493,0.104838,0.231605,1.037484,0.030522,0.258858,0.862214,0.132763,0.316482,0.060221,0.164223,0.247040,0.463321,0.125134,0.273803,1.378386,0.099023,0.086364,0.029807,0.116682,0.169034,0.786603,0.058033,1.356503,1.506765,-0.531254,,,,,,,,,,,,,,,,,,,,,,,,,,,
2317,23.170000,0.284940,1.074138,0.292545,-0.410247,0.004720,0.519213,-0.398912,0.006578,0.089564,-0.788058,0.660898,0.599589,-0.762945,0.669420,-0.099321,-0.399179,0.229529,0.086249,-0.092090,0.009267,0.090580,-0.286754,0.664665,-0.096246,0.277770,0.063486,0.104834,0.231454,1.037561,0.030400,0.258713,0.862203,0.132620,0.316482,0.060233,0.164201,0.246880,0.463287,0.125085,0.273485,1.378467,0.099028,0.086384,0.029810,0.116694,0.169015,0.786603,0.057828,1.356602,1.506765,-0.531272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2318,23.180000,0.284777,1.074203,0.292468,-0.410291,0.004742,0.519196,-0.398914,0.006579,0.089560,-0.788047,0.660898,0.599586,-0.762949,0.669423,-0.099327,-0.399173,0.229532,0.086246,-0.092089,0.009260,0.090586,-0.286754,0.664663,-0.096247,0.277761,0.063484,0.104829,0.231277,1.037636,0.030255,0.258563,0.862181,0.132473,0.316472,0.060247,0.164180,0.246716,0.463256,0.125030,0.273163,1.378537,0.099047,0.086401,0.029816,0.116693,0.168993,0.786599,0.057602,1.356547,1.506760,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
2319,23.190000,0.284648,1.074401,0.292349,-0.410302,0.004752,0.519199,-0.398908,0.006571,0.089567,-0.788057,0.660904,0.599585,-0.762952,0.669421,-0.099325,-0.399169,0.229527,0.086248,-0.092091,0.009255,0.090584,-0.286751,0.664667,-0.096247,0.277745,0.063485,0.104820,0.231111,1.037711,0.030138,0.258319,0.862039,0.132315,0.316462,0.060262,0.164159,0.246528,0.463237,0.124980,0.272690,1.378609,0.099058,0.086416,0.029806,0.116712,0.168979,0.786615,0.057371,1.357119,1.507033,-0.531421,,,,,,,,,,,,,,,,,,,,,,,,,,,
2320,23.200000,0.284551,1.074633,0.292293,-0.410310,0.004751,0.519192,-0.398913,0.006573,0.089562,-0.788046,0.660894,0.599589,-0.762950,0.669423,-0.099320,-0.399175,0.229524,0.086250,-0.092094,0.009256,0.090588,-0.286755,0.664663,-0.096249,0.277738,0.063482,0.104816,0.230946,1.037781,0.030023,0.258173,0.862007,0.132087,0.316451,0.060269,0.164138,0.246344,0.463226,0.124920,0.272324,1.378698,0.099080,0.086446,0.029818,0.116716,0.168995,0.786647,0.057124,1.357105,1.507020,-0.531410,,,,,,,,,,,,,,,,,,,,,,,,,,,
2321,23.210000,0.284426,1.074756,0.292166,-0.410283,0.004734,0.519213,-0.398906,0.006570,0.089568,-0.788057,0.660894,0.599586,-0.762949,0.669421,-0.099326,-0.399182,0.229531,0.086247,-0.092085,0.009265,0.090581,-0.286754,0.664668,-0.096249,0.277724,0.063473,0.104807,0.230789,1.037891,0.029937,0.258056,0.862009,0.131866,0.316438,0.060285,0.164127,0.246143,0.463220,0.124838,0.271812,1.378821,0.099092,0.086459,0.029833,0.116726,0.169038,0.786662,0.056901,1.357157,1.507032,-0.531412,,,,,,,,,,,,,,,,,,,,,,,,,,,
2322,23.220000,0.284261,1.074838,0.292118,-0.410266,0.004719,0.519212,-0.398909,0.006576,0.089563,-0.788053,0.660892,0.599584,-0.762953,0.669422,-0.099325,-0.399174,0.229525,0.086250,-0.092093,0.009257,0.090589,-0.286756,0.664658,-0.096247,0.277716,0.063476,0.104797,0.230598,1.038024,0.029842,0.257940,0.862055,0.131675,0.316423,0.060306,0.164098,0.245939,0.463239,0.124761,0.271389,1.378945,0.099130,0.086475,0.029838,0.116733,0.169101,0.786706,0.056665,1.356498,1.506762,-0.531251,,,,,,,,,,,,,,,,,,,,,,,,,,,
2323,23.230000,0.284079,1.074916,0.292078,-0.410293,0.004744,0.519193,-0.398908,0.006570,0.089566,-0.788057,0.660898,0.599588,-0.762955,0.669429,-0.099328,-0.399175,0.229527,0.086250,-0.092085,0.009261,0.090590,-0.286754,0.664657,-0.096246,0.277703,0.063484,0.104789,0.230441,1.038143,0.029770,0.257852,0.862156,0.131500,0.316396,0.060315,0.164081,0.245751,0.463264,0.124685,0.270837,1.379099,0.099155,0.086500,0.029852,0.116735,0.169200,0.786751,0.056452,1.356485,1.506765,-0.531258,,,,,,,,,,,,,,,,,,,,,,,,,,,
2324,23.240000,0.283628,1.074801,0.292096,-0.410275,0.004721,0.519217,-0.398903,0.006598,0.089545,-0.788049,0.660902,0.599586,-0.762952,0.669420,-0.099332,-0.399174,0.229529,0.086248,-0.092092,0.009259,0.090592,-0.286751,0.664661,-0.096248,0.277694,0.063474,0.104786,0.230268,1.038263,0.029714,0.257798,0.862239,0.131367,0.316380,0.060321,0.164070,0.245578,0.463291,0.124612,0.270271,1.379242,0.099198,0.086509,0.029846,0.116748,0.169313,0.786792,0.056240,1.356543,1.506764,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
2325,23.250000,0.283358,1.075046,0.291967,-0.410299,0.004739,0.519208,-0.398903,0.006592,0.089545,-0.788053,0.660897,0.599584,-0.762958,0.669426,-0.099328,-0.399178,0.229522,0.086252,-0.092096,0.009263,0.090591,-0.286751,0.664664,-0.096247,0.277685,0.063481,0.104771,0.230080,1.038396,0.029669,0.257765,0.862307,0.131270,0.316372,0.060351,0.164046,0.245410,0.463310,0.124541,0.269690,1.379435,0.099216,0.086531,0.029856,0.116739,0.169455,0.786833,0.056038,1.357208,1.507031,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
2326,23.260000,0.283289,1.075300,0.291900,-0.410240,0.004703,0.519211,-0.398915,0.006574,0.089561,-0.788055,0.660897,0.599583,-0.762953,0.669425,-0.099326,-0.399178,0.229522,0.086250,-0.092103,0.009251,0.090591,-0.286752,0.664663,-0.096246,0.277682,0.063484,0.104763,0.229887,1.038538,0.029653,0.257761,0.862370,0.131181,0.316357,0.060366,0.164031,0.245268,0.463343,0.124471,0.269190,1.379646,0.099270,0.086539,0.029870,0.116733,0.169612,0.786882,0.055850,1.356586,1.506764,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
2327,23.270000,0.283052,1.075421,0.291846,-0.410275,0.004726,0.519208,-0.398913,0.006572,0.089561,-0.788052,0.660900,0.599582,-0.762956,0.669421,-0.099327,-0.399180,0.229521,0.086248,-0.092100,0.009249,0.090599,-0.286753,0.664666,-0.096250,0.277669,0.063470,0.104755,0.229657,1.038707,0.029650,0.257774,0.862437,0.131064,0.316329,0.060358,0.164039,0.245145,0.463356,0.124401,0.268567,1.379872,0.099275,0.086559,0.029869,0.116749,0.169833,0.786927,0.055667,1.357172,1.507033,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
2328,23.280000,0.282758,1.075508,0.291848,-0.410259,0.004733,0.519215,-0.398912,0.006578,0.089567,-0.788047,0.660901,0.599585,-0.762948,0.669424,-0.099325,-0.399175,0.229525,0.086251,-0.092095,0.009255,0.090600,-0.286754,0.664663,-0.096246,0.277675,0.063473,0.104755,0.229420,1.038897,0.029621,0.257807,0.862507,0.130990,0.316330,0.060382,0.164021,0.245062,0.463377,0.124337,0.267964,1.380091,0.099267,0.086579,0.029885,0.116729,0.169996,0.786988,0.055491,1.357193,1.507038,-0.531427,,,,,,,,,,,,,,,,,,,,,,,,,,,
2329,23.290000,0.282388,1.075629,0.291814,-0.410253,0.004713,0.519211,-0.398917,0.006584,0.089569,-0.788056,0.660903,0.599576,-0.762958,0.669426,-0.099328,-0.399171,0.229522,0.086252,-0.092095,0.009249,0.090596,-0.286752,0.664662,-0.096246,0.277679,0.063471,0.104750,0.229216,1.039057,0.029605,0.257839,0.862556,0.130922,0.316320,0.060378,0.164025,0.245002,0.463396,0.124268,0.267244,1.380324,0.099299,0.086592,0.029883,0.116725,0.170163,0.787065,0.055312,1.356553,1.506779,-0.531274,,,,,,,,,,,,,,,,,,,,,,,,,,,
2330,23.300000,0.282132,1.075848,0.291726,-0.410309,0.004745,0.519202,-0.398903,0.006580,0.089561,-0.788046,0.660896,0.599585,-0.762956,0.669423,-0.099333,-0.399174,0.229525,0.086252,-0.092094,0.009265,0.090583,-0.286758,0.664663,-0.096250,0.277677,0.063472,0.104742,0.229010,1.039211,0.029581,0.257887,0.862615,0.130831,0.316312,0.060397,0.164025,0.244964,0.463422,0.124178,0.266534,1.380567,0.099309,0.086597,0.029878,0.116720,0.170323,0.787133,0.055140,1.356493,1.506772,-0.531259,,,,,,,,,,,,,,,,,,,,,,,,,,,
2331,23.310000,0.281786,1.075971,0.291600,-0.410238,0.004698,0.519214,-0.398898,0.006593,0.089547,-0.788046,0.660898,0.599585,-0.762949,0.669425,-0.099330,-0.399174,0.229519,0.086247,-0.092093,0.009258,0.090590,-0.286752,0.664663,-0.096246,0.277686,0.063457,0.104742,0.228758,1.039365,0.029535,0.257923,0.862670,0.130742,0.316300,0.060395,0.164027,0.244951,0.463427,0.124110,0.265744,1.380755,0.099363,0.086613,0.029899,0.116708,0.170487,0.787186,0.054964,1.356540,1.506756,-0.531255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2332,23.320000,0.281316,1.076057,0.291586,-0.410257,0.004714,0.519207,-0.398916,0.006567,0.089569,-0.788049,0.660902,0.599585,-0.762953,0.669429,-0.099335,-0.399171,0.229521,0.086249,-0.092087,0.009260,0.090587,-0.286750,0.664664,-0.096248,0.277696,0.063456,0.104739,0.228488,1.039542,0.029473,0.257959,0.862743,0.130660,0.316305,0.060407,0.164021,0.244959,0.463439,0.124042,0.264923,1.380975,0.099390,0.086625,0.029913,0.116687,0.170627,0.787231,0.054794,1.356521,1.506760,-0.531255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2333,23.330000,0.280966,1.076157,0.291542,-0.410253,0.004696,0.519209,-0.398912,0.006569,0.089565,-0.788049,0.660905,0.599582,-0.762955,0.669427,-0.099333,-0.399176,0.229522,0.086250,-0.092095,0.009244,0.090585,-0.286752,0.664663,-0.096247,0.277707,0.063439,0.104737,0.228208,1.039681,0.029386,0.258016,0.862825,0.130583,0.316321,0.060413,0.164019,0.245004,0.463457,0.123962,0.264084,1.381146,0.099385,0.086644,0.029933,0.116665,0.170757,0.787279,0.054625,1.357143,1.507038,-0.531415,,,,,,,,,,,,,,,,,,,,,,,,,,,
2334,23.340000,0.280452,1.076290,0.291530,-0.410315,0.004755,0.519205,-0.398917,0.006566,0.089572,-0.788053,0.660909,0.599580,-0.762956,0.669429,-0.099345,-0.399174,0.229520,0.086241,-0.092091,0.009272,0.090582,-0.286752,0.664665,-0.096244,0.277726,0.063439,0.104721,0.227901,1.039819,0.029248,0.258076,0.862906,0.130492,0.316321,0.060384,0.164023,0.245056,0.463461,0.123886,0.263195,1.381336,0.099420,0.086663,0.029939,0.116662,0.170875,0.787316,0.054440,1.356492,1.506758,-0.531250,,,,,,,,,,,,,,,,,,,,,,,,,,,
2335,23.350000,0.279962,1.076477,0.291436,-0.410292,0.004737,0.519207,-0.398912,0.006568,0.089568,-0.788054,0.660899,0.599584,-0.762954,0.669435,-0.099346,-0.399183,0.229520,0.086249,-0.092094,0.009268,0.090582,-0.286760,0.664660,-0.096247,0.277751,0.063422,0.104718,0.227531,1.039967,0.029104,0.258136,0.862967,0.130392,0.316355,0.060393,0.164015,0.245121,0.463459,0.123827,0.262283,1.381509,0.099383,0.086680,0.029940,0.116656,0.170957,0.787335,0.054281,1.356498,1.506778,-0.531255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2336,23.360000,0.279444,1.076591,0.291387,-0.410296,0.004753,0.519213,-0.398911,0.006577,0.089568,-0.788052,0.660902,0.599583,-0.762958,0.669435,-0.099346,-0.399178,0.229519,0.086245,-0.092088,0.009270,0.090578,-0.286755,0.664661,-0.096247,0.277774,0.063421,0.104706,0.227152,1.040105,0.028952,0.258200,0.863017,0.130268,0.316391,0.060395,0.164010,0.245191,0.463436,0.123782,0.261451,1.381707,0.099330,0.086693,0.029937,0.116644,0.171039,0.787323,0.054102,1.357152,1.507031,-0.531422,,,,,,,,,,,,,,,,,,,,,,,,,,,
2337,23.370000,0.278843,1.076744,0.291381,-0.410276,0.004732,0.519203,-0.398910,0.006563,0.089563,-0.788045,0.660904,0.599593,-0.762949,0.669435,-0.099353,-0.399177,0.229518,0.086250,-0.092082,0.009270,0.090579,-0.286755,0.664664,-0.096246,0.277787,0.063404,0.104714,0.226722,1.040257,0.028787,0.258256,0.863035,0.130149,0.316414,0.060391,0.164004,0.245253,0.463409,0.123738,0.260543,1.381863,0.099289,0.086700,0.029944,0.116631,0.171047,0.787334,0.053902,1.356512,1.506772,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
2338,23.380000,0.278369,1.077177,0.291306,-0.410270,0.004723,0.519211,-0.398913,0.006572,0.089568,-0.788056,0.660899,0.599591,-0.762958,0.669441,-0.099359,-0.399172,0.229525,0.086243,-0.092086,0.009268,0.090576,-0.286758,0.664662,-0.096251,0.277818,0.063431,0.104717,0.226255,1.040387,0.028598,0.258322,0.863072,0.130034,0.316423,0.060362,0.164022,0.245253,0.463398,0.123706,0.259586,1.382058,0.099209,0.086705,0.029924,0.116640,0.170948,0.787373,0.053695,1.356591,1.506767,-0.531261,,,,,,,,,,,,,,,,,,,,,,,,,,,
2339,23.390000,0.277562,1.077183,0.291217,-0.410260,0.004713,0.519212,-0.398915,0.006569,0.089568,-0.788052,0.660896,0.599585,-0.762955,0.669440,-0.099362,-0.399177,0.229525,0.086243,-0.092080,0.009287,0.090566,-0.286755,0.664665,-0.096245,0.277820,0.063424,0.104729,0.225767,1.040534,0.028402,0.258395,0.863120,0.129944,0.316449,0.060387,0.164033,0.245194,0.463396,0.123693,0.258675,1.382245,0.099174,0.086733,0.029989,0.116581,0.170816,0.787423,0.053460,1.356499,1.506764,-0.531248,,,,,,,,,,,,,,,,,,,,,,,,,,,
2340,23.400000,0.276863,1.077484,0.291173,-0.410275,0.004722,0.519204,-0.398915,0.006566,0.089568,-0.788048,0.660897,0.599585,-0.762962,0.669448,-0.099367,-0.399181,0.229520,0.086252,-0.092085,0.009283,0.090568,-0.286748,0.664657,-0.096249,0.277821,0.063433,0.104748,0.225229,1.040711,0.028183,0.258491,0.863186,0.129866,0.316452,0.060397,0.164049,0.245067,0.463377,0.123707,0.257743,1.382404,0.099031,0.086701,0.029938,0.116627,0.170589,0.787482,0.053227,1.356491,1.506769,-0.531260,,,,,,,,,,,,,,,,,,,,,,,,,,,
2341,23.410000,0.276384,1.077823,0.291136,-0.410302,0.004738,0.519194,-0.398906,0.006574,0.089565,-0.788052,0.660902,0.599583,-0.762958,0.669448,-0.099372,-0.399179,0.229523,0.086247,-0.092084,0.009280,0.090567,-0.286752,0.664665,-0.096245,0.277823,0.063442,0.104770,0.224602,1.040858,0.027912,0.258587,0.863261,0.129811,0.316451,0.060381,0.164076,0.244888,0.463364,0.123739,0.256893,1.382581,0.098850,0.086701,0.029932,0.116618,0.170283,0.787563,0.052968,1.356525,1.506772,-0.531263,,,,,,,,,,,,,,,,,,,,,,,,,,,
2342,23.420000,0.275380,1.077815,0.291137,-0.410285,0.004725,0.519201,-0.398899,0.006597,0.089542,-0.788054,0.660896,0.599585,-0.762960,0.669452,-0.099373,-0.399179,0.229522,0.086243,-0.092087,0.009274,0.090573,-0.286752,0.664658,-0.096246,0.277815,0.063456,0.104796,0.223964,1.040998,0.027643,0.258705,0.863334,0.129775,0.316465,0.060382,0.164101,0.244665,0.463347,0.123796,0.256002,1.382731,0.098670,0.086688,0.029925,0.116622,0.169888,0.787642,0.052688,1.356584,1.506760,-0.531272,,,,,,,,,,,,,,,,,,,,,,,,,,,
2343,23.430000,0.274778,1.078278,0.291076,-0.410263,0.004707,0.519211,-0.398915,0.006573,0.089569,-0.788051,0.660900,0.599589,-0.762968,0.669451,-0.099382,-0.399180,0.229522,0.086247,-0.092084,0.009269,0.090569,-0.286754,0.664663,-0.096249,0.277807,0.063487,0.104806,0.223218,1.041207,0.027330,0.258824,0.863416,0.129749,0.316455,0.060374,0.164132,0.244420,0.463356,0.123823,0.255106,1.382976,0.098446,0.086676,0.029915,0.116639,0.169381,0.787754,0.052390,1.357148,1.507032,-0.531425,,,,,,,,,,,,,,,,,,,,,,,,,,,
2344,23.440000,0.274097,1.078456,0.291030,-0.410300,0.004724,0.519207,-0.398909,0.006574,0.089571,-0.788048,0.660892,0.599587,-0.762969,0.669462,-0.099387,-0.399177,0.229526,0.086244,-0.092088,0.009266,0.090576,-0.286756,0.664660,-0.096245,0.277795,0.063503,0.104831,0.222464,1.041352,0.027024,0.258938,0.863509,0.129737,0.316469,0.060382,0.164162,0.244138,0.463348,0.123950,0.254180,1.383199,0.098184,0.086671,0.029905,0.116640,0.168695,0.787912,0.052069,1.356524,1.506771,-0.531255,,,,,,,,,,,,,,,,,,,,,,,,,,,
2345,23.450000,0.273311,1.078787,0.290905,-0.410267,0.004732,0.519208,-0.398914,0.006569,0.089571,-0.788055,0.660901,0.599589,-0.762967,0.669460,-0.099394,-0.399169,0.229513,0.086248,-0.092084,0.009270,0.090571,-0.286754,0.664660,-0.096247,0.277780,0.063522,0.104876,0.221664,1.041515,0.026679,0.259061,0.863595,0.129723,0.316475,0.060393,0.164192,0.243775,0.463406,0.123987,0.253330,1.383374,0.097933,0.086652,0.029894,0.116662,0.167921,0.788056,0.051757,1.356527,1.506772,-0.531270,,,,,,,,,,,,,,,,,,,,,,,,,,,
2346,23.460000,0.272521,1.078989,0.290913,-0.410309,0.004741,0.519199,-0.398910,0.006564,0.089567,-0.788049,0.660900,0.599589,-0.762966,0.669455,-0.099391,-0.399175,0.229519,0.086249,-0.092083,0.009262,0.090576,-0.286754,0.664661,-0.096246,0.277759,0.063534,0.104920,0.220849,1.041719,0.026329,0.259183,0.863629,0.129660,0.316480,0.060406,0.164240,0.242793,0.463755,0.123494,0.252534,1.383544,0.097741,0.086634,0.029887,0.116666,0.166914,0.788246,0.051414,1.357107,1.507032,-0.531408,,,,,,,,,,,,,,,,,,,,,,,,,,,
2347,23.470000,0.271749,1.079286,0.290911,-0.410290,0.004726,0.519199,-0.398897,0.006599,0.089547,-0.788056,0.660898,0.599583,-0.762966,0.669456,-0.099386,-0.399185,0.229519,0.086247,-0.092088,0.009254,0.090577,-0.286756,0.664664,-0.096249,0.277733,0.063572,0.104964,0.219946,1.041845,0.025929,0.259329,0.863780,0.129632,0.316464,0.060421,0.164289,0.242832,0.463377,0.124316,0.251587,1.383741,0.097520,0.086610,0.029870,0.116679,0.165764,0.788440,0.051036,1.357151,1.507035,-0.531420,,,,,,,,,,,,,,,,,,,,,,,,,,,
2348,23.480000,0.271031,1.079455,0.290869,-0.410285,0.004726,0.519199,-0.398911,0.006572,0.089563,-0.788050,0.660900,0.599587,-0.762961,0.669456,-0.099381,-0.399175,0.229517,0.086247,-0.092085,0.009247,0.090585,-0.286756,0.664662,-0.096247,0.277694,0.063610,0.105019,0.218975,1.042032,0.025551,0.259366,0.863952,0.129605,0.316440,0.060438,0.164353,0.242116,0.462969,0.124611,0.250720,1.383891,0.097309,0.086579,0.029873,0.116680,0.164459,0.788632,0.050633,1.357134,1.507042,-0.531418,,,,,,,,,,,,,,,,,,,,,,,,,,,
2349,23.490000,0.270324,1.079791,0.290854,-0.410281,0.004732,0.519210,-0.398911,0.006559,0.089568,-0.788050,0.660901,0.599590,-0.762965,0.669455,-0.099386,-0.399182,0.229516,0.086246,-0.092074,0.009264,0.090581,-0.286758,0.664656,-0.096243,0.277636,0.063648,0.105085,0.217983,1.042139,0.025130,0.259291,0.863952,0.129601,0.316401,0.060461,0.164417,0.240439,0.463333,0.123567,0.249706,1.384048,0.097055,0.086542,0.029843,0.116701,0.163073,0.788846,0.050261,1.356600,1.506769,-0.531268,,,,,,,,,,,,,,,,,,,,,,,,,,,
2350,23.500000,0.269781,1.080166,0.290889,-0.410247,0.004699,0.519211,-0.398909,0.006561,0.089570,-0.788052,0.660900,0.599588,-0.762957,0.669446,-0.099379,-0.399172,0.229520,0.086247,-0.092079,0.009254,0.090581,-0.286749,0.664659,-0.096246,0.277569,0.063690,0.105144,0.216965,1.042299,0.024718,0.259249,0.864015,0.129579,0.316369,0.060486,0.164468,0.240636,0.463004,0.124978,0.248867,1.384152,0.096865,0.086515,0.029836,0.116709,0.161520,0.789061,0.049859,1.356493,1.506766,-0.531261,,,,,,,,,,,,,,,,,,,,,,,,,,,
2351,23.510000,0.269037,1.080349,0.290814,-0.410270,0.004715,0.519203,-0.398901,0.006570,0.089568,-0.788055,0.660898,0.599586,-0.762955,0.669440,-0.099366,-0.399174,0.229517,0.086243,-0.092074,0.009256,0.090589,-0.286747,0.664664,-0.096252,0.277483,0.063758,0.105215,0.215843,1.042368,0.024302,0.259166,0.864107,0.129568,0.316331,0.060520,0.164522,0.238885,0.463398,0.123947,0.247802,1.384282,0.096626,0.086475,0.029819,0.116736,0.159819,0.789271,0.049427,1.356557,1.506773,-0.531264,,,,,,,,,,,,,,,,,,,,,,,,,,,
2352,23.520000,0.268551,1.080760,0.290815,-0.410302,0.004734,0.519196,-0.398898,0.006587,0.089542,-0.788049,0.660898,0.599587,-0.762952,0.669441,-0.099360,-0.399173,0.229523,0.086245,-0.092081,0.009248,0.090591,-0.286750,0.664662,-0.096252,0.277399,0.063801,0.105294,0.214672,1.042432,0.023898,0.259079,0.864133,0.129515,0.316283,0.060552,0.164582,0.237989,0.463413,0.124169,0.246743,1.384366,0.096397,0.086426,0.029807,0.116747,0.158075,0.789461,0.049017,1.357228,1.507041,-0.531433,,,,,,,,,,,,,,,,,,,,,,,,,,,
2353,23.530000,0.268124,1.081056,0.290703,-0.410266,0.004716,0.519213,-0.398915,0.006564,0.089566,-0.788053,0.660900,0.599587,-0.762955,0.669432,-0.099349,-0.399179,0.229514,0.086242,-0.092093,0.009227,0.090606,-0.286754,0.664662,-0.096247,0.277316,0.063874,0.105359,0.213450,1.042504,0.023501,0.259009,0.864178,0.129430,0.316251,0.060634,0.164626,0.237035,0.463506,0.124391,0.245544,1.384461,0.096182,0.086370,0.029798,0.116766,0.156138,0.789622,0.048587,1.356495,1.506780,-0.531257,,,,,,,,,,,,,,,,,,,,,,,,,,,
2354,23.540000,0.267759,1.081625,0.290617,-0.410241,0.004688,0.519208,-0.398916,0.006564,0.089565,-0.788052,0.660895,0.599586,-0.762951,0.669427,-0.099341,-0.399182,0.229523,0.086245,-0.092086,0.009235,0.090614,-0.286757,0.664661,-0.096245,0.277216,0.063914,0.105427,0.212117,1.042551,0.023107,0.258955,0.864242,0.129333,0.316178,0.060692,0.164658,0.236025,0.463614,0.124688,0.244365,1.384525,0.095937,0.086299,0.029756,0.116781,0.154093,0.789786,0.048114,1.356538,1.506774,-0.531269,,,,,,,,,,,,,,,,,,,,,,,,,,,
2355,23.550000,0.267344,1.081883,0.290593,-0.410295,0.004725,0.519206,-0.398908,0.006565,0.089571,-0.788049,0.660894,0.599587,-0.762952,0.669418,-0.099333,-0.399171,0.229520,0.086252,-0.092081,0.009239,0.090609,-0.286758,0.664661,-0.096249,0.277118,0.063953,0.105493,0.210653,1.042623,0.022704,0.258921,0.864281,0.129230,0.316120,0.060776,0.164681,0.235030,0.463705,0.124933,0.242968,1.384575,0.095681,0.086244,0.029741,0.116801,0.151882,0.789975,0.047635,1.356508,1.506765,-0.531265,,,,,,,,,,,,,,,,,,,,,,,,,,,
2356,23.560000,0.266666,1.082115,0.290528,-0.410286,0.004729,0.519203,-0.398911,0.006565,0.089566,-0.788044,0.660896,0.599591,-0.762943,0.669415,-0.099321,-0.399175,0.229521,0.086248,-0.092091,0.009238,0.090612,-0.286758,0.664660,-0.096250,0.277016,0.064024,0.105541,0.209124,1.042660,0.022335,0.258929,0.864308,0.129122,0.316065,0.060871,0.164714,0.233948,0.463837,0.125163,0.241582,1.384624,0.095506,0.086176,0.029696,0.116825,0.149574,0.790174,0.047142,1.357168,1.507027,-0.531428,,,,,,,,,,,,,,,,,,,,,,,,,,,
2357,23.570000,0.266393,1.082544,0.290516,-0.410318,0.004755,0.519198,-0.398913,0.006564,0.089570,-0.788056,0.660901,0.599586,-0.762942,0.669413,-0.099327,-0.399178,0.229514,0.086248,-0.092089,0.009237,0.090608,-0.286756,0.664662,-0.096251,0.276921,0.064075,0.105618,0.207437,1.042687,0.021950,0.258960,0.864302,0.128990,0.315977,0.060933,0.164775,0.232876,0.463914,0.125335,0.240253,1.384605,0.095359,0.086119,0.029665,0.116859,0.147057,0.790254,0.046837,1.356551,1.506780,-0.531267,,,,,,,,,,,,,,,,,,,,,,,,,,,
2358,23.580000,0.266190,1.083010,0.290356,-0.410278,0.004730,0.519206,-0.398913,0.006559,0.089569,-0.788052,0.660899,0.599584,-0.762946,0.669424,-0.099343,-0.399179,0.229515,0.086248,-0.092091,0.009235,0.090613,-0.286756,0.664661,-0.096248,0.276829,0.064133,0.105686,0.205624,1.042682,0.021556,0.259040,0.864281,0.128818,0.315898,0.061012,0.164826,0.231687,0.463985,0.125557,0.238741,1.384578,0.095257,0.086053,0.029641,0.116885,0.144311,0.790561,0.046028,1.357116,1.507042,-0.531433,,,,,,,,,,,,,,,,,,,,,,,,,,,
