Format Version,1.22,Take Name,clement_squatlifitng1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,20 Dec 1969 10:09:46 +0100,Total Frames in Take,6995,Total Exported Frames,6995,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
3523,35.230000,0.472431,0.705439,0.286586,-0.383295,0.009545,0.479797,-0.377857,0.008622,0.055014,-0.745254,0.661220,0.602066,-0.730908,0.667011,-0.095353,-0.379872,0.229866,0.051122,-0.062945,0.007194,0.053223,-0.254592,0.661519,-0.099895,0.301317,0.076763,0.157654,0.016013,0.535005,0.014838,0.487243,0.452521,0.084679,0.334586,0.088311,0.209933,0.046074,0.410976,0.111383,0.058184,0.866059,0.135898,0.109229,0.032598,0.152546,-0.128189,0.313536,0.021435,,,,,,,,,,,,,,,,,,,,,,,,
3524,35.240000,0.473391,0.704576,0.286577,-0.383291,0.009635,0.479801,-0.377857,0.008833,0.055021,-0.745260,0.661215,0.602062,-0.730898,0.667004,-0.095351,-0.379757,0.230068,0.051179,-0.062931,0.007246,0.053242,-0.254588,0.661513,-0.099897,0.301358,0.076754,0.157646,0.015269,0.535212,0.015625,0.487437,0.451585,0.084725,0.334532,0.088322,0.209880,0.046266,0.411003,0.111073,0.059560,0.865889,0.136179,0.109183,0.032555,0.152406,-0.128384,0.313507,0.022288,,,,,,,,,,,,,,,,,,,,,,,,
3525,35.250000,0.474299,0.703861,0.286559,-0.383240,0.009714,0.479816,-0.377833,0.009079,0.055042,-0.745272,0.661219,0.602066,-0.730907,0.667009,-0.095347,-0.379659,0.230336,0.051266,-0.062915,0.007312,0.053253,-0.254592,0.661512,-0.099893,0.301391,0.076753,0.157631,0.014418,0.535742,0.016511,0.487682,0.450844,0.084806,0.334480,0.088339,0.209821,0.046470,0.411049,0.110710,0.061102,0.865990,0.136438,0.109150,0.032525,0.152232,-0.128458,0.313558,0.023155,,,,,,,,,,,,,,,,,,,,,,,,
3526,35.260000,0.475189,0.703260,0.286550,-0.383253,0.009928,0.479826,-0.377805,0.009368,0.055063,-0.745268,0.661225,0.602065,-0.730902,0.667010,-0.095346,-0.379516,0.230647,0.051341,-0.062896,0.007391,0.053266,-0.254597,0.661512,-0.099882,0.301428,0.076743,0.157608,0.013586,0.536594,0.017531,0.487899,0.450306,0.084918,0.334434,0.088353,0.209729,0.046720,0.411140,0.110354,0.062630,0.866311,0.136723,0.109150,0.032488,0.152073,-0.128578,0.313804,0.023982,,,,,,,,,,,,,,,,,,,,,,,,
3527,35.270000,0.476079,0.703048,0.286650,-0.383183,0.010148,0.479856,-0.377785,0.009780,0.055081,-0.745261,0.661224,0.602074,-0.730905,0.667014,-0.095348,-0.379275,0.231096,0.051403,-0.062874,0.007511,0.053275,-0.254588,0.661513,-0.099890,0.301486,0.076726,0.157573,0.012836,0.537687,0.018562,0.488123,0.450028,0.085025,0.334412,0.088382,0.209641,0.046938,0.411212,0.110034,0.064301,0.866855,0.136940,0.109195,0.032469,0.151904,-0.128561,0.314412,0.024751,,,,,,,,,,,,,,,,,,,,,,,,
3528,35.280000,0.476852,0.702774,0.286867,-0.383166,0.010440,0.479889,-0.377723,0.010457,0.055113,-0.745254,0.661218,0.602076,-0.730903,0.667009,-0.095348,-0.378927,0.231819,0.051408,-0.062835,0.007744,0.053297,-0.254590,0.661512,-0.099884,0.301549,0.076723,0.157538,0.012188,0.539011,0.019660,0.488320,0.449978,0.085137,0.334380,0.088427,0.209542,0.047194,0.411315,0.109614,0.066086,0.867523,0.137109,0.109231,0.032462,0.151714,-0.128347,0.315270,0.025450,,,,,,,,,,,,,,,,,,,,,,,,
3529,35.290000,0.477564,0.702889,0.286946,-0.383092,0.010808,0.479923,-0.377672,0.011441,0.055114,-0.745260,0.661214,0.602079,-0.730901,0.667006,-0.095345,-0.378584,0.232789,0.051277,-0.062788,0.008234,0.053354,-0.254595,0.661519,-0.099885,0.301582,0.076686,0.157492,0.011744,0.540479,0.020806,0.488525,0.450195,0.085245,0.334344,0.088440,0.209445,0.047437,0.411412,0.109151,0.068090,0.868440,0.137127,0.109295,0.032476,0.151518,-0.128107,0.316329,0.026159,,,,,,,,,,,,,,,,,,,,,,,,
3530,35.300000,0.478242,0.703268,0.287187,-0.383185,0.011492,0.479880,-0.377554,0.012608,0.055149,-0.745264,0.661217,0.602073,-0.730905,0.667005,-0.095345,-0.378144,0.234007,0.051383,-0.062700,0.008983,0.053417,-0.254599,0.661515,-0.099883,0.301622,0.076673,0.157420,0.011659,0.541985,0.022000,0.488725,0.450647,0.085363,0.334328,0.088484,0.209304,0.047805,0.411515,0.108608,0.070182,0.869626,0.136957,0.109364,0.032495,0.151367,-0.128020,0.317781,0.026741,,,,,,,,,,,,,,,,,,,,,,,,
3531,35.310000,0.478917,0.703726,0.287538,-0.383057,0.012173,0.479827,-0.377361,0.014177,0.055138,-0.745272,0.661226,0.602069,-0.730909,0.667015,-0.095341,-0.377683,0.235515,0.051779,-0.062499,0.010161,0.053490,-0.254594,0.661517,-0.099890,0.301654,0.076659,0.157322,0.011995,0.543571,0.023174,0.488957,0.451327,0.085516,0.334312,0.088535,0.209147,0.048223,0.411631,0.108097,0.072299,0.871113,0.136726,0.109428,0.032493,0.151214,-0.128007,0.319692,0.027370,,,,,,,,,,,,,,,,,,,,,,,,
3532,35.320000,0.479649,0.704594,0.287762,-0.382764,0.012989,0.479820,-0.376959,0.015905,0.055128,-0.745273,0.661222,0.602062,-0.730908,0.667013,-0.095348,-0.377070,0.237319,0.052247,-0.062159,0.011446,0.053593,-0.254599,0.661515,-0.099892,0.301671,0.076600,0.157233,0.012726,0.545318,0.024162,0.489232,0.452229,0.085621,0.334320,0.088578,0.208985,0.048719,0.411848,0.107500,0.074352,0.872837,0.136436,0.109489,0.032471,0.151069,-0.127792,0.321624,0.028364,,,,,,,,,,,,,,,,,,,,,,,,
3533,35.330000,0.480273,0.705743,0.287999,-0.382459,0.013975,0.479754,-0.376340,0.017947,0.055120,-0.745269,0.661228,0.602060,-0.730905,0.667013,-0.095350,-0.376153,0.239356,0.052747,-0.061570,0.013097,0.053766,-0.254597,0.661509,-0.099896,0.301691,0.076588,0.157120,0.013731,0.547127,0.025070,0.489583,0.453504,0.085755,0.334333,0.088612,0.208835,0.049185,0.412102,0.106971,0.076226,0.874696,0.136207,0.109578,0.032466,0.150914,-0.127692,0.322820,0.030087,,,,,,,,,,,,,,,,,,,,,,,,
3534,35.340000,0.480921,0.706963,0.288292,-0.381923,0.015167,0.479740,-0.375573,0.020265,0.055081,-0.745269,0.661228,0.602064,-0.730904,0.667018,-0.095348,-0.374929,0.241646,0.053336,-0.060773,0.014734,0.053947,-0.254596,0.661515,-0.099892,0.301683,0.076543,0.157019,0.014866,0.549001,0.025899,0.489957,0.454933,0.085964,0.334344,0.088635,0.208671,0.049756,0.412368,0.106465,0.077841,0.876563,0.136128,0.109637,0.032451,0.150806,-0.125413,0.325611,0.030520,,,,,,,,,,,,,,,,,,,,,,,,
3535,35.350000,0.481558,0.708579,0.288652,-0.381303,0.016498,0.479755,-0.374650,0.022710,0.055097,-0.745259,0.661223,0.602064,-0.730907,0.667010,-0.095353,-0.373411,0.244135,0.053975,-0.059912,0.016352,0.054141,-0.254598,0.661516,-0.099900,0.301668,0.076506,0.156923,0.016060,0.550898,0.026586,0.490376,0.456681,0.086151,0.334349,0.088654,0.208543,0.050322,0.412606,0.105953,0.079282,0.878632,0.136011,0.109683,0.032432,0.150732,-0.123829,0.327370,0.031571,,,,,,,,,,,,,,,,,,,,,,,,
3536,35.360000,0.482190,0.710667,0.288937,-0.380572,0.018287,0.479766,-0.373654,0.025474,0.055154,-0.745270,0.661225,0.602061,-0.730911,0.667018,-0.095351,-0.371670,0.246872,0.054567,-0.058942,0.018052,0.054304,-0.254598,0.661513,-0.099894,0.301671,0.076476,0.156826,0.017363,0.552980,0.027144,0.490812,0.458656,0.086415,0.334375,0.088683,0.208407,0.050909,0.412929,0.105473,0.080599,0.880911,0.135901,0.109717,0.032435,0.150652,-0.122045,0.329120,0.032468,,,,,,,,,,,,,,,,,,,,,,,,
3537,35.370000,0.482676,0.712775,0.289439,-0.379576,0.020310,0.479789,-0.372427,0.028491,0.055205,-0.745272,0.661225,0.602064,-0.730902,0.667011,-0.095346,-0.369751,0.249871,0.055110,-0.057729,0.020071,0.054527,-0.254598,0.661517,-0.099895,0.301676,0.076435,0.156706,0.018782,0.555328,0.027479,0.491317,0.460881,0.086690,0.334418,0.088715,0.208233,0.051542,0.413282,0.105118,0.081842,0.883352,0.135710,0.109770,0.032432,0.150597,-0.119916,0.330901,0.033385,,,,,,,,,,,,,,,,,,,,,,,,
3538,35.380000,0.483169,0.715238,0.289856,-0.378574,0.022654,0.479818,-0.371031,0.031731,0.055249,-0.745263,0.661222,0.602076,-0.730907,0.667012,-0.095345,-0.367778,0.253056,0.055641,-0.056399,0.022483,0.054793,-0.254594,0.661516,-0.099885,0.301670,0.076404,0.156608,0.020528,0.557958,0.027633,0.491877,0.463390,0.086970,0.334461,0.088697,0.208098,0.052196,0.413628,0.104766,0.083145,0.886100,0.135441,0.109786,0.032420,0.150547,-0.117644,0.332951,0.034355,,,,,,,,,,,,,,,,,,,,,,,,
3539,35.390000,0.483539,0.718022,0.290408,-0.377226,0.025198,0.479905,-0.369517,0.034975,0.055365,-0.745256,0.661219,0.602075,-0.730899,0.667012,-0.095339,-0.365782,0.256325,0.056089,-0.054882,0.025065,0.055134,-0.254588,0.661516,-0.099887,0.301718,0.076617,0.156502,0.022462,0.560500,0.027665,0.492445,0.466140,0.087283,0.334515,0.088720,0.207994,0.052900,0.414068,0.104502,0.084363,0.889172,0.135095,0.109786,0.032415,0.150523,-0.115294,0.335137,0.035103,,,,,,,,,,,,,,,,,,,,,,,,
3540,35.400000,0.483995,0.721106,0.290787,-0.375954,0.028074,0.479971,-0.367824,0.038333,0.055450,-0.745270,0.661222,0.602066,-0.730906,0.667013,-0.095336,-0.363730,0.259679,0.056418,-0.053240,0.027904,0.055478,-0.254596,0.661520,-0.099890,0.301653,0.076361,0.156525,0.024824,0.563521,0.027595,0.493098,0.469165,0.087691,0.334550,0.088752,0.207901,0.053685,0.414604,0.104187,0.085583,0.892476,0.134812,0.109789,0.032425,0.150510,-0.112806,0.338050,0.035552,,,,,,,,,,,,,,,,,,,,,,,,
3541,35.410000,0.484250,0.724289,0.291319,-0.374395,0.031315,0.480055,-0.365964,0.041755,0.055575,-0.745278,0.661228,0.602066,-0.730905,0.667012,-0.095337,-0.361524,0.263118,0.056622,-0.051358,0.030840,0.055855,-0.254593,0.661523,-0.099889,0.301662,0.076306,0.156493,0.027161,0.566684,0.027498,0.493754,0.472418,0.088046,0.334606,0.088758,0.207821,0.054570,0.415197,0.103923,0.086668,0.895860,0.134607,0.109790,0.032412,0.150488,-0.110474,0.341087,0.035788,,,,,,,,,,,,,,,,,,,,,,,,
3542,35.420000,0.484717,0.727849,0.291807,-0.372915,0.034973,0.480117,-0.364008,0.045305,0.055637,-0.745269,0.661231,0.602066,-0.730912,0.667013,-0.095351,-0.359214,0.266648,0.056741,-0.049409,0.033867,0.056187,-0.254597,0.661516,-0.099888,0.301697,0.076283,0.156438,0.029263,0.570053,0.027241,0.494499,0.475873,0.088538,0.334668,0.088751,0.207714,0.055470,0.415786,0.103602,0.087716,0.899675,0.134330,0.109800,0.032396,0.150454,-0.108287,0.344399,0.035718,,,,,,,,,,,,,,,,,,,,,,,,
3543,35.430000,0.485180,0.731709,0.292182,-0.371100,0.038656,0.480231,-0.361919,0.048909,0.055733,-0.745268,0.661225,0.602070,-0.730914,0.667012,-0.095348,-0.356767,0.270236,0.056783,-0.047315,0.036955,0.056496,-0.254599,0.661512,-0.099887,0.301731,0.076232,0.156360,0.031130,0.573849,0.026906,0.495271,0.479365,0.089131,0.334729,0.088786,0.207601,0.056547,0.416340,0.103238,0.088708,0.903679,0.134166,0.109809,0.032396,0.150408,-0.106019,0.347858,0.035562,,,,,,,,,,,,,,,,,,,,,,,,
3544,35.440000,0.485612,0.735691,0.292685,-0.368986,0.042512,0.480330,-0.359656,0.052642,0.055836,-0.745271,0.661229,0.602067,-0.730911,0.667014,-0.095347,-0.354238,0.273918,0.056773,-0.045077,0.040224,0.056792,-0.254589,0.661522,-0.099890,0.301772,0.076229,0.156276,0.032788,0.577936,0.026508,0.496098,0.483109,0.089716,0.334786,0.088819,0.207475,0.057721,0.417077,0.102786,0.089490,0.907958,0.134018,0.109811,0.032404,0.150348,-0.103605,0.351421,0.035392,,,,,,,,,,,,,,,,,,,,,,,,
3545,35.450000,0.486093,0.740151,0.293125,-0.366857,0.046692,0.480432,-0.357336,0.056398,0.055999,-0.745260,0.661229,0.602065,-0.730905,0.667008,-0.095348,-0.351701,0.277743,0.056736,-0.042751,0.043662,0.057065,-0.254593,0.661515,-0.099887,0.301834,0.076220,0.156168,0.034323,0.582255,0.026121,0.496998,0.487000,0.090365,0.334821,0.088825,0.207387,0.059015,0.417877,0.102253,0.090108,0.912384,0.133890,0.109799,0.032406,0.150277,-0.101251,0.355151,0.035160,,,,,,,,,,,,,,,,,,,,,,,,
3546,35.460000,0.486592,0.744853,0.293480,-0.364691,0.050979,0.480564,-0.354847,0.060249,0.056072,-0.745265,0.661221,0.602070,-0.730903,0.667006,-0.095344,-0.349170,0.281587,0.056619,-0.040303,0.047422,0.057358,-0.254590,0.661516,-0.099887,0.301889,0.076227,0.156042,0.035789,0.586664,0.025851,0.498051,0.491179,0.091046,0.334173,0.087512,0.208662,0.060329,0.418632,0.101731,0.090587,0.916986,0.133714,0.109805,0.032435,0.150186,-0.098933,0.358982,0.035082,,,,,,,,,,,,,,,,,,,,,,,,
3547,35.470000,0.487000,0.749776,0.293893,-0.362255,0.055363,0.480643,-0.352244,0.064079,0.056165,-0.745260,0.661227,0.602067,-0.730905,0.667008,-0.095347,-0.346635,0.285442,0.056471,-0.037684,0.051378,0.057598,-0.254595,0.661517,-0.099890,0.301972,0.076322,0.155769,0.037267,0.591180,0.025721,0.499212,0.495597,0.091696,0.334241,0.087477,0.208608,0.061922,0.419645,0.101046,0.090947,0.921775,0.133529,0.109806,0.032434,0.150076,-0.096556,0.362886,0.035090,,,,,,,,,,,,,,,,,,,,,,,,
3548,35.480000,0.487459,0.754992,0.294297,-0.359670,0.059729,0.480752,-0.349482,0.067970,0.056232,-0.745266,0.661228,0.602065,-0.730904,0.667010,-0.095346,-0.344103,0.289265,0.056199,-0.034922,0.055531,0.057831,-0.254590,0.661522,-0.099896,0.302101,0.076388,0.155500,0.038754,0.595712,0.025698,0.500572,0.500376,0.092377,0.334322,0.087407,0.208529,0.063744,0.420690,0.100371,0.091334,0.926663,0.133279,0.109812,0.032438,0.149961,-0.094099,0.366949,0.035200,,,,,,,,,,,,,,,,,,,,,,,,
3549,35.490000,0.487918,0.760585,0.294617,-0.357313,0.064541,0.480791,-0.346630,0.071848,0.056277,-0.745261,0.661221,0.602078,-0.730907,0.667011,-0.095343,-0.341570,0.293126,0.055945,-0.032037,0.059858,0.058113,-0.254595,0.661516,-0.099888,0.302233,0.076249,0.155674,0.040139,0.600369,0.025804,0.502120,0.505471,0.093016,0.334465,0.087332,0.208439,0.065824,0.421869,0.099633,0.091562,0.931677,0.133001,0.109847,0.032444,0.149856,-0.091679,0.371035,0.035416,,,,,,,,,,,,,,,,,,,,,,,,
3550,35.500000,0.488291,0.766383,0.294918,-0.354370,0.069119,0.480884,-0.343675,0.075750,0.056422,-0.745268,0.661222,0.602068,-0.730910,0.667010,-0.095347,-0.339138,0.297020,0.055781,-0.029077,0.064408,0.058375,-0.254597,0.661517,-0.099891,0.302392,0.076207,0.155539,0.041542,0.605069,0.026007,0.503833,0.510879,0.093685,0.334640,0.087231,0.208369,0.068045,0.423110,0.098871,0.091806,0.936735,0.132816,0.109869,0.032482,0.149715,-0.089401,0.375306,0.035529,,,,,,,,,,,,,,,,,,,,,,,,
3551,35.510000,0.488788,0.772465,0.295240,-0.351522,0.073845,0.481021,-0.340632,0.079799,0.056454,-0.745267,0.661228,0.602072,-0.730908,0.667013,-0.095345,-0.336684,0.301088,0.055449,-0.025962,0.069307,0.058596,-0.254604,0.661519,-0.099887,0.302559,0.076146,0.155409,0.042919,0.609897,0.026259,0.505685,0.516553,0.094344,0.334827,0.087139,0.208278,0.070487,0.424485,0.098145,0.092009,0.941994,0.132623,0.109893,0.032466,0.149609,-0.087145,0.379716,0.035580,,,,,,,,,,,,,,,,,,,,,,,,
3552,35.520000,0.489239,0.778860,0.295564,-0.348641,0.078513,0.481090,-0.337511,0.083874,0.056626,-0.745285,0.661228,0.602066,-0.730912,0.667011,-0.095341,-0.334275,0.305163,0.055306,-0.022834,0.074371,0.058819,-0.254604,0.661517,-0.099887,0.302748,0.076106,0.155260,0.044314,0.614947,0.026502,0.507619,0.522608,0.094999,0.335027,0.087020,0.208209,0.073058,0.425917,0.097363,0.092174,0.947438,0.132366,0.109923,0.032460,0.149511,-0.084847,0.384320,0.035677,,,,,,,,,,,,,,,,,,,,,,,,
3553,35.530000,0.489665,0.785603,0.295867,-0.345376,0.083085,0.481325,-0.334261,0.087949,0.056783,-0.745280,0.661229,0.602067,-0.730912,0.667012,-0.095338,-0.331948,0.309295,0.055144,-0.019570,0.079795,0.059069,-0.254601,0.661512,-0.099882,0.302974,0.076066,0.155101,0.045702,0.620147,0.026722,0.509646,0.528892,0.095610,0.335293,0.086992,0.208068,0.075782,0.427332,0.096625,0.092342,0.953081,0.132047,0.109991,0.032500,0.149376,-0.082603,0.389149,0.035786,,,,,,,,,,,,,,,,,,,,,,,,
3554,35.540000,0.490154,0.792651,0.296139,-0.342279,0.087628,0.481479,-0.330980,0.092175,0.056920,-0.745282,0.661232,0.602063,-0.730912,0.667014,-0.095338,-0.329641,0.313482,0.055102,-0.016220,0.085498,0.059286,-0.254608,0.661517,-0.099878,0.303201,0.075997,0.154932,0.047070,0.625639,0.026923,0.511762,0.535524,0.096220,0.335512,0.086917,0.207940,0.078747,0.429019,0.095783,0.092502,0.958850,0.131700,0.110045,0.032518,0.149229,-0.080409,0.394165,0.035805,,,,,,,,,,,,,,,,,,,,,,,,
3555,35.550000,0.490544,0.799928,0.296505,-0.338966,0.092060,0.481601,-0.327556,0.096422,0.057072,-0.745291,0.661233,0.602064,-0.730905,0.667009,-0.095340,-0.327368,0.317750,0.055072,-0.012725,0.091203,0.059824,-0.254600,0.661513,-0.099885,0.303443,0.075982,0.154742,0.048436,0.631209,0.027130,0.513888,0.542440,0.096779,0.335753,0.086783,0.207833,0.081375,0.429642,0.094997,0.092710,0.964774,0.131282,0.110104,0.032579,0.149068,-0.078245,0.399238,0.035861,,,,,,,,,,,,,,,,,,,,,,,,
3556,35.560000,0.491036,0.807533,0.296764,-0.335840,0.096600,0.481724,-0.324081,0.100731,0.057182,-0.745270,0.661225,0.602063,-0.730906,0.667009,-0.095348,-0.325016,0.322113,0.055153,-0.009213,0.097240,0.060168,-0.254598,0.661514,-0.099888,0.303771,0.075924,0.154543,0.049750,0.636887,0.027358,0.516127,0.549626,0.097326,0.336041,0.086609,0.207714,0.084865,0.430435,0.095858,0.092841,0.970794,0.130910,0.110185,0.032605,0.148909,-0.075996,0.404372,0.036111,,,,,,,,,,,,,,,,,,,,,,,,
3557,35.570000,0.491472,0.815046,0.297169,-0.332390,0.101029,0.481814,-0.320715,0.105016,0.057232,-0.745263,0.661227,0.602061,-0.730904,0.667007,-0.095350,-0.322664,0.326648,0.055194,-0.005662,0.103460,0.060416,-0.254604,0.661511,-0.099891,0.304096,0.075860,0.154310,0.051127,0.642728,0.027544,0.518381,0.557073,0.097888,0.336330,0.086460,0.207591,0.088319,0.432271,0.095092,0.092920,0.976957,0.130462,0.110263,0.032623,0.148705,-0.073658,0.409695,0.036488,,,,,,,,,,,,,,,,,,,,,,,,
3558,35.580000,0.491905,0.822973,0.297353,-0.329077,0.105618,0.481905,-0.317122,0.109749,0.057333,-0.745265,0.661228,0.602058,-0.730898,0.667013,-0.095348,-0.320188,0.331355,0.055375,-0.002057,0.109690,0.060706,-0.254606,0.661511,-0.099893,0.304381,0.075810,0.154049,0.052529,0.648629,0.027773,0.520667,0.564750,0.098427,0.336688,0.086440,0.207383,0.092037,0.434291,0.094108,0.092969,0.983191,0.130160,0.110339,0.032648,0.148505,-0.071404,0.415181,0.036904,,,,,,,,,,,,,,,,,,,,,,,,
3559,35.590000,0.492210,0.831058,0.297564,-0.325533,0.110247,0.482030,-0.313248,0.114871,0.057552,-0.745264,0.661219,0.602061,-0.730905,0.667012,-0.095345,-0.317531,0.336196,0.055601,0.001581,0.116027,0.060964,-0.254596,0.661517,-0.099896,0.304690,0.075759,0.153775,0.054016,0.654614,0.027990,0.523032,0.572619,0.098954,0.337027,0.086373,0.207181,0.096029,0.436308,0.093134,0.092924,0.989616,0.129817,0.110432,0.032657,0.148288,-0.069150,0.420828,0.037334,,,,,,,,,,,,,,,,,,,,,,,,
3560,35.600000,0.492498,0.839205,0.297909,-0.321902,0.114963,0.482173,-0.309561,0.120010,0.057694,-0.745265,0.661225,0.602061,-0.730914,0.667012,-0.095350,-0.314730,0.341288,0.055886,0.005271,0.122370,0.061173,-0.254599,0.661507,-0.099887,0.305065,0.075655,0.153496,0.055534,0.660808,0.028224,0.525529,0.580560,0.099531,0.337418,0.086221,0.206982,0.100239,0.438398,0.092107,0.092892,0.996261,0.129423,0.110572,0.032696,0.147993,-0.066448,0.426324,0.037623,,,,,,,,,,,,,,,,,,,,,,,,
3561,35.610000,0.492819,0.847579,0.298132,-0.318283,0.119906,0.482303,-0.305834,0.125282,0.057871,-0.745273,0.661233,0.602060,-0.730904,0.667012,-0.095350,-0.311745,0.346547,0.056188,0.008973,0.128624,0.061465,-0.254597,0.661506,-0.099892,0.305452,0.075593,0.153189,0.057035,0.667218,0.028456,0.528090,0.588727,0.100151,0.337835,0.086122,0.206745,0.104665,0.440662,0.091054,0.092867,1.002941,0.129105,0.110742,0.032725,0.147697,-0.063831,0.432382,0.038273,,,,,,,,,,,,,,,,,,,,,,,,
3562,35.620000,0.493049,0.855848,0.298482,-0.314480,0.124923,0.482502,-0.302139,0.130588,0.058132,-0.745271,0.661235,0.602066,-0.730902,0.667010,-0.095346,-0.308650,0.351938,0.056501,0.012738,0.134961,0.061595,-0.254592,0.661512,-0.099887,0.305851,0.075573,0.152864,0.058532,0.673749,0.028674,0.530772,0.596933,0.100789,0.338304,0.086110,0.206493,0.109205,0.442869,0.089959,0.092832,1.009914,0.128697,0.110924,0.032791,0.147379,-0.061232,0.438369,0.038706,,,,,,,,,,,,,,,,,,,,,,,,
3563,35.630000,0.493293,0.864464,0.298744,-0.310707,0.130074,0.482693,-0.298690,0.135641,0.058392,-0.745278,0.661239,0.602062,-0.730892,0.666998,-0.095341,-0.305507,0.357346,0.056817,0.016478,0.141139,0.061834,-0.254599,0.661515,-0.099889,0.306270,0.075515,0.152543,0.060064,0.680430,0.028899,0.533456,0.605279,0.101425,0.338712,0.085902,0.206329,0.113901,0.445092,0.088913,0.092787,1.016923,0.128203,0.111062,0.032826,0.147052,-0.058550,0.444423,0.039104,,,,,,,,,,,,,,,,,,,,,,,,
3564,35.640000,0.493586,0.872931,0.299120,-0.306786,0.135318,0.482858,-0.295589,0.140543,0.059429,-0.745277,0.661241,0.602055,-0.730906,0.667009,-0.095347,-0.302322,0.362688,0.057092,0.019983,0.147046,0.062055,-0.254600,0.661514,-0.099895,0.306671,0.075366,0.152254,0.061588,0.687082,0.029066,0.536192,0.613712,0.102061,0.339214,0.085765,0.206095,0.118681,0.447230,0.087849,0.092735,1.023984,0.127796,0.111069,0.032587,0.146768,-0.055831,0.450508,0.039384,,,,,,,,,,,,,,,,,,,,,,,,
3565,35.650000,0.493765,0.881571,0.299350,-0.302969,0.140746,0.483085,-0.290802,0.147092,0.058685,-0.745279,0.661240,0.602056,-0.730902,0.667008,-0.095345,-0.299142,0.368107,0.057283,0.023709,0.153276,0.062185,-0.254600,0.661510,-0.099892,0.307087,0.075243,0.151944,0.063100,0.693815,0.029270,0.539061,0.622128,0.102570,0.339703,0.085692,0.205823,0.123635,0.449485,0.086740,0.092659,1.031070,0.127371,0.110497,0.031369,0.147255,-0.053027,0.456569,0.039620,,,,,,,,,,,,,,,,,,,,,,,,
3566,35.660000,0.493991,0.889892,0.299692,-0.298855,0.146022,0.483287,-0.287033,0.152468,0.058873,-0.745268,0.661231,0.602056,-0.730902,0.667017,-0.095342,-0.295998,0.373528,0.057430,0.027442,0.159577,0.062231,-0.254609,0.661506,-0.099894,0.307537,0.075222,0.151586,0.064654,0.700624,0.029380,0.541643,0.630646,0.103286,0.340168,0.085526,0.205598,0.128587,0.451628,0.085539,0.092607,1.038267,0.126971,0.110621,0.031414,0.146950,-0.050162,0.462660,0.039834,,,,,,,,,,,,,,,,,,,,,,,,
3567,35.670000,0.494255,0.898547,0.299996,-0.294831,0.151535,0.483461,-0.283307,0.157939,0.059041,-0.745272,0.661232,0.602057,-0.730901,0.667013,-0.095344,-0.292795,0.378957,0.057553,0.031090,0.165775,0.062395,-0.254603,0.661503,-0.099894,0.307999,0.075103,0.151233,0.066212,0.707438,0.029491,0.544184,0.639118,0.104059,0.340705,0.085421,0.205335,0.133675,0.453747,0.084296,0.092548,1.045405,0.126607,0.110730,0.031434,0.146712,-0.047227,0.468855,0.039991,,,,,,,,,,,,,,,,,,,,,,,,
3568,35.680000,0.494380,0.906906,0.300279,-0.290939,0.157108,0.483565,-0.279422,0.163466,0.059139,-0.745280,0.661231,0.602060,-0.730899,0.667014,-0.095343,-0.289574,0.384350,0.057663,0.035003,0.172163,0.062251,-0.254600,0.661507,-0.099896,0.308417,0.074914,0.150908,0.067795,0.714209,0.029604,0.546616,0.647418,0.104807,0.341217,0.085301,0.204996,0.138862,0.455745,0.082957,0.092446,1.052531,0.126217,0.110835,0.031412,0.146446,-0.044286,0.475082,0.040085,,,,,,,,,,,,,,,,,,,,,,,,
3569,35.690000,0.494645,0.915244,0.300661,-0.286952,0.162765,0.483639,-0.275614,0.169049,0.059236,-0.745280,0.661233,0.602052,-0.730893,0.667012,-0.095352,-0.286038,0.390160,0.057726,0.039008,0.178630,0.062246,-0.254596,0.661508,-0.099899,0.308879,0.074798,0.150529,0.069439,0.721031,0.029710,0.549049,0.655616,0.105570,0.341708,0.085121,0.204689,0.144110,0.457675,0.081616,0.092389,1.059707,0.125871,0.110997,0.031453,0.146105,-0.041331,0.481277,0.040060,,,,,,,,,,,,,,,,,,,,,,,,
3570,35.700000,0.494718,0.923483,0.300908,-0.283224,0.168622,0.483704,-0.271693,0.174642,0.059338,-0.745268,0.661222,0.602059,-0.730903,0.667017,-0.095352,-0.282588,0.395718,0.057772,0.042888,0.184939,0.062219,-0.254590,0.661521,-0.099903,0.309360,0.074629,0.150169,0.071135,0.727872,0.029863,0.551314,0.663711,0.106362,0.342252,0.084981,0.204359,0.149413,0.459569,0.080274,0.092588,1.066651,0.125759,0.111963,0.032889,0.144823,-0.038315,0.487485,0.039938,,,,,,,,,,,,,,,,,,,,,,,,
