Format Version,1.22,Take Name,moon_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,13 Dec 1969 11:39:52 +0100,Total Frames in Take,6313,Total Exported Frames,6313,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,0.310888,1.060663,0.306440,-0.335210,0.010166,0.482661,-0.314788,0.010919,0.055898,-0.769648,0.659679,0.637652,-0.755745,0.668235,-0.060917,-0.320036,0.228988,0.059467,-0.022986,0.008734,0.056385,-0.279398,0.663576,-0.064766,0.280911,0.069786,0.130059,0.299103,1.095247,0.060260,0.257557,0.811705,0.144585,0.315094,0.072335,0.194937,0.219298,0.471672,0.110572,0.279169,1.403739,0.122432,0.094247,0.031249,0.135340,0.240508,0.851798,0.033108
27,0.270000,0.310882,1.060640,0.306387,-0.335198,0.010172,0.482659,-0.314780,0.010924,0.055888,-0.769643,0.659677,0.637659,-0.755747,0.668235,-0.060915,-0.320033,0.228987,0.059466,-0.022991,0.008733,0.056383,-0.279402,0.663576,-0.064766,0.280903,0.069789,0.130057,0.299210,1.095220,0.060243,0.257525,0.811684,0.144505,0.315078,0.072331,0.194927,0.219277,0.471675,0.110544,0.279173,1.403747,0.122273,0.094225,0.031234,0.135346,0.240640,0.851746,0.033174
28,0.280000,0.310895,1.060632,0.306313,-0.335203,0.010184,0.482644,-0.314780,0.010921,0.055897,-0.769651,0.659675,0.637656,-0.755754,0.668234,-0.060915,-0.320025,0.228988,0.059466,-0.022984,0.008744,0.056377,-0.279401,0.663569,-0.064764,0.280889,0.069790,0.130045,0.299384,1.095210,0.060249,0.257449,0.811669,0.144376,0.315080,0.072349,0.194926,0.219264,0.471678,0.110519,0.279197,1.403748,0.122133,0.094215,0.031232,0.135367,0.240755,0.851689,0.033244
29,0.290000,0.310898,1.060615,0.306253,-0.335233,0.010193,0.482649,-0.314781,0.010925,0.055894,-0.769649,0.659673,0.637660,-0.755742,0.668228,-0.060915,-0.320030,0.228989,0.059465,-0.022993,0.008744,0.056374,-0.279399,0.663574,-0.064767,0.280887,0.069777,0.130048,0.299464,1.095177,0.060251,0.257390,0.811671,0.144318,0.315075,0.072351,0.194911,0.219262,0.471667,0.110498,0.279207,1.403724,0.122008,0.094217,0.031244,0.135363,0.240870,0.851610,0.033335
30,0.300000,0.307920,1.059401,0.308913,-0.335174,0.010154,0.482663,-0.314782,0.010913,0.055898,-0.769646,0.659674,0.637659,-0.755569,0.668191,-0.060838,-0.320033,0.228989,0.059467,-0.022992,0.008745,0.056380,-0.279404,0.663573,-0.064767,0.280894,0.069783,0.130040,0.299529,1.095137,0.060257,0.257344,0.811679,0.144281,0.315094,0.072364,0.194904,0.219285,0.471670,0.110460,0.279229,1.403696,0.121891,0.094211,0.031221,0.135365,0.240922,0.851566,0.033386
31,0.310000,0.307988,1.059427,0.308774,-0.335211,0.010177,0.482658,-0.314776,0.010919,0.055904,-0.769649,0.659677,0.637659,-0.755747,0.668232,-0.060916,-0.320029,0.228989,0.059465,-0.022985,0.008738,0.056380,-0.279404,0.663576,-0.064769,0.280898,0.069779,0.130044,0.299605,1.095066,0.060281,0.257308,0.811679,0.144270,0.315090,0.072359,0.194893,0.219320,0.471664,0.110435,0.279264,1.403663,0.121758,0.094228,0.031258,0.135346,0.240953,0.851516,0.033443
32,0.320000,0.308019,1.059411,0.308697,-0.335200,0.010169,0.482652,-0.314785,0.010917,0.055894,-0.769647,0.659672,0.637653,-0.755744,0.668227,-0.060916,-0.320035,0.228990,0.059470,-0.022987,0.008741,0.056382,-0.279402,0.663570,-0.064765,0.280917,0.069782,0.130034,0.299666,1.095017,0.060311,0.257281,0.811709,0.144221,0.315105,0.072351,0.194898,0.219351,0.471653,0.110406,0.279326,1.403621,0.121651,0.094238,0.031232,0.135354,0.240932,0.851457,0.033482
33,0.330000,0.308042,1.059391,0.308620,-0.335223,0.010181,0.482650,-0.314775,0.010923,0.055889,-0.769651,0.659674,0.637658,-0.755747,0.668228,-0.060914,-0.320028,0.228986,0.059470,-0.022993,0.008742,0.056382,-0.279406,0.663576,-0.064769,0.280924,0.069772,0.130036,0.299693,1.094970,0.060363,0.257245,0.811691,0.144200,0.315110,0.072345,0.194894,0.219373,0.471643,0.110380,0.279356,1.403566,0.121470,0.094238,0.031249,0.135348,0.240883,0.851424,0.033525
34,0.340000,0.308062,1.059364,0.308552,-0.335165,0.010145,0.482660,-0.314791,0.010910,0.055902,-0.769648,0.659674,0.637657,-0.755744,0.668232,-0.060912,-0.320034,0.228994,0.059468,-0.022988,0.008745,0.056375,-0.279406,0.663571,-0.064763,0.280919,0.069763,0.130034,0.299741,1.094913,0.060414,0.257206,0.811692,0.144166,0.315110,0.072340,0.194891,0.219383,0.471628,0.110349,0.279456,1.403532,0.121381,0.094250,0.031253,0.135352,0.240809,0.851391,0.033571
35,0.350000,0.311057,1.060520,0.305708,-0.335191,0.010169,0.482650,-0.314783,0.010915,0.055902,-0.769642,0.659668,0.637662,-0.755739,0.668228,-0.060918,-0.320029,0.228985,0.059469,-0.022992,0.008737,0.056378,-0.279402,0.663572,-0.064765,0.280920,0.069765,0.130023,0.299801,1.094875,0.060472,0.257188,0.811689,0.144139,0.315104,0.072321,0.194889,0.219368,0.471611,0.110330,0.279657,1.403498,0.121297,0.094242,0.031235,0.135365,0.240698,0.851360,0.033640
