Format Version,1.22,Take Name,jony_squatlifting3,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,16 Dec 1969 09:41:24 +0100,Total Frames in Take,5967,Total Exported Frames,5967,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
1412,14.120000,0.346678,1.094859,0.295061,-0.494828,0.730889,0.482620,-0.483699,0.712291,0.057557,-0.792103,0.664654,0.588012,-0.770245,0.671364,-0.110753,-0.464600,0.935027,0.047952,-0.180534,0.681178,0.058370,-0.294870,0.664075,-0.109654,0.296258,0.072960,0.148691,0.029206,1.051365,-0.025949,0.382463,0.829551,0.136112,0.331772,0.070528,0.210089,0.286882,0.472982,0.145591,0.103026,1.346660,0.125616,0.099379,0.027296,0.184591,-0.202156,0.938428,0.010200
1413,14.130000,0.346504,1.094892,0.295155,-0.488302,0.732773,0.481917,-0.476656,0.713561,0.056983,-0.792167,0.664598,0.587911,-0.770407,0.671377,-0.110857,-0.458024,0.936428,0.047102,-0.173441,0.683231,0.058134,-0.295049,0.664189,-0.109822,0.296251,0.073010,0.148659,0.036835,1.049652,-0.027074,0.381822,0.829645,0.136166,0.331773,0.070562,0.210047,0.286187,0.473083,0.145598,0.103576,1.347070,0.125480,0.099420,0.027300,0.184587,-0.195439,0.939578,0.009589
1414,14.140000,0.346272,1.094861,0.295177,-0.481641,0.734597,0.481191,-0.469388,0.715013,0.056230,-0.792332,0.664505,0.587687,-0.770543,0.671352,-0.111059,-0.451392,0.937804,0.046217,-0.166124,0.685460,0.057820,-0.295197,0.664275,-0.110021,0.296277,0.073006,0.148623,0.044470,1.047943,-0.027919,0.381077,0.829621,0.136309,0.331795,0.070561,0.210007,0.285516,0.473127,0.145609,0.104224,1.347431,0.125292,0.099477,0.027310,0.184564,-0.188684,0.940849,0.008931
1415,14.150000,0.345858,1.094698,0.295392,-0.474766,0.736318,0.480467,-0.461959,0.716253,0.055635,-0.792466,0.664440,0.587480,-0.770677,0.671334,-0.111265,-0.444725,0.939186,0.045283,-0.158589,0.687754,0.057529,-0.295320,0.664339,-0.110228,0.296312,0.072950,0.148641,0.052193,1.046349,-0.028603,0.380443,0.829697,0.136506,0.331808,0.070441,0.210020,0.284904,0.473116,0.145633,0.105034,1.347826,0.124996,0.099545,0.027321,0.184544,-0.181718,0.942101,0.008319
1416,14.160000,0.345614,1.094674,0.295417,-0.467701,0.737933,0.479739,-0.454426,0.717557,0.054873,-0.792431,0.664451,0.587385,-0.770797,0.671334,-0.111357,-0.437853,0.940561,0.044405,-0.150941,0.690074,0.057226,-0.295415,0.664411,-0.110419,0.296325,0.072851,0.148712,0.060175,1.044881,-0.029114,0.379835,0.829648,0.136759,0.331827,0.070342,0.210087,0.284250,0.473018,0.145671,0.105874,1.348151,0.124678,0.099565,0.027337,0.184507,-0.174729,0.943382,0.007718
1417,14.170000,0.345340,1.094522,0.295524,-0.460518,0.739537,0.478977,-0.446636,0.718945,0.054232,-0.792304,0.664500,0.587393,-0.770818,0.671341,-0.111361,-0.430850,0.942067,0.043565,-0.143068,0.692438,0.056844,-0.295441,0.664426,-0.110516,0.296291,0.072699,0.148872,0.068237,1.043560,-0.029488,0.379014,0.829461,0.136989,0.331763,0.070180,0.210211,0.283557,0.472884,0.145766,0.106800,1.348491,0.124464,0.099502,0.027334,0.184503,-0.167590,0.944842,0.006987
1418,14.180000,0.345008,1.094386,0.295730,-0.453115,0.741071,0.478267,-0.438701,0.720097,0.053528,-0.792245,0.664546,0.587416,-0.770673,0.671343,-0.111331,-0.423562,0.943523,0.042777,-0.135078,0.694762,0.056475,-0.295305,0.664342,-0.110449,0.296230,0.072571,0.149018,0.076356,1.042404,-0.029724,0.378045,0.829191,0.137060,0.331695,0.070064,0.210364,0.282744,0.472957,0.145524,0.107634,1.348810,0.124251,0.099379,0.027317,0.184503,-0.160284,0.946331,0.006379
1419,14.190000,0.344549,1.093989,0.295889,-0.445646,0.742476,0.477544,-0.430681,0.721408,0.052883,-0.792206,0.664577,0.587459,-0.770422,0.671342,-0.111289,-0.416190,0.945043,0.041971,-0.127001,0.697042,0.056111,-0.295062,0.664190,-0.110269,0.296211,0.072498,0.149178,0.084572,1.041435,-0.029798,0.377032,0.828851,0.137124,0.331629,0.069998,0.210543,0.282329,0.472571,0.146026,0.108573,1.349188,0.124020,0.099314,0.027329,0.184472,-0.152815,0.947727,0.005886
1420,14.200000,0.344070,1.093768,0.296069,-0.438206,0.743754,0.476709,-0.422624,0.722560,0.052171,-0.792176,0.664612,0.587523,-0.770147,0.671358,-0.111220,-0.408805,0.946406,0.041177,-0.118763,0.699374,0.055719,-0.294763,0.664017,-0.110035,0.296224,0.072480,0.149314,0.092672,1.040525,-0.029541,0.376116,0.828666,0.137245,0.331557,0.069980,0.210754,0.281838,0.472727,0.145759,0.109479,1.349531,0.123728,0.099294,0.027332,0.184457,-0.145272,0.949225,0.005320
1421,14.210000,0.343784,1.093725,0.296152,-0.430589,0.744678,0.475906,-0.414237,0.723764,0.051402,-0.792078,0.664671,0.587621,-0.769979,0.671344,-0.111114,-0.401401,0.947570,0.040412,-0.110425,0.701682,0.055391,-0.294576,0.663894,-0.109867,0.296275,0.072527,0.149397,0.100796,1.039872,-0.029064,0.375273,0.828676,0.137343,0.331522,0.070043,0.210907,0.281663,0.472765,0.145779,0.110475,1.349936,0.123530,0.099310,0.027334,0.184424,-0.137752,0.950711,0.004909
1422,14.220000,0.343411,1.093861,0.296083,-0.423099,0.745310,0.474957,-0.405818,0.724689,0.050554,-0.791954,0.664759,0.587716,-0.769956,0.671362,-0.111007,-0.394092,0.948635,0.039625,-0.101908,0.704056,0.055021,-0.294546,0.663874,-0.109829,0.296333,0.072596,0.149423,0.108759,1.039382,-0.028276,0.374413,0.828969,0.137383,0.331506,0.070128,0.210987,0.281511,0.472875,0.145740,0.111489,1.350413,0.123360,0.099356,0.027350,0.184391,-0.130335,0.952228,0.004478
1423,14.230000,0.343144,1.093961,0.296057,-0.415417,0.745695,0.474093,-0.397291,0.725520,0.049630,-0.791843,0.664838,0.587769,-0.770024,0.671357,-0.110965,-0.386776,0.949533,0.038782,-0.093359,0.706457,0.054591,-0.294626,0.663910,-0.109922,0.296396,0.072665,0.149384,0.116720,1.039063,-0.027121,0.373557,0.829346,0.137339,0.331529,0.070242,0.210977,0.281244,0.472998,0.145643,0.112539,1.351085,0.123051,0.099427,0.027365,0.184359,-0.122963,0.953756,0.004123
1424,14.240000,0.342677,1.093862,0.296152,-0.407737,0.745965,0.473133,-0.388862,0.726278,0.048673,-0.791845,0.664824,0.587685,-0.770089,0.671360,-0.111050,-0.379508,0.950221,0.037925,-0.084825,0.708697,0.054156,-0.294568,0.663889,-0.110114,0.296445,0.072709,0.149311,0.124585,1.038772,-0.025891,0.372709,0.829493,0.137336,0.331528,0.070307,0.210941,0.280816,0.473064,0.145548,0.113540,1.351731,0.122788,0.099477,0.027374,0.184333,-0.115578,0.955332,0.003678
1425,14.250000,0.342481,1.094092,0.296032,-0.399928,0.746075,0.472134,-0.380344,0.726726,0.047731,-0.791944,0.664748,0.587494,-0.770138,0.671356,-0.111241,-0.372205,0.950729,0.037110,-0.076207,0.710843,0.053618,-0.294622,0.663921,-0.110264,0.296447,0.072747,0.149234,0.132440,1.038519,-0.024317,0.371812,0.829527,0.137447,0.331508,0.070377,0.210878,0.280240,0.473119,0.145453,0.114588,1.352353,0.122669,0.099499,0.027382,0.184291,-0.108051,0.957097,0.003206
1426,14.260000,0.342228,1.094165,0.296078,-0.392047,0.745927,0.471227,-0.371878,0.726986,0.046784,-0.792077,0.664653,0.587281,-0.770177,0.671336,-0.111449,-0.364973,0.951037,0.036290,-0.067651,0.712765,0.053034,-0.294671,0.663946,-0.110418,0.296454,0.072767,0.149207,0.140332,1.038525,-0.022879,0.371113,0.829440,0.137662,0.331484,0.070412,0.210863,0.279505,0.473198,0.145371,0.115634,1.352995,0.122366,0.099521,0.027400,0.184264,-0.100751,0.958320,0.002719
1427,14.270000,0.342034,1.094136,0.296064,-0.384184,0.745727,0.470232,-0.363450,0.726963,0.045835,-0.792166,0.664596,0.587135,-0.770232,0.671329,-0.111595,-0.357799,0.951107,0.035393,-0.059117,0.714553,0.052401,-0.294733,0.664000,-0.110557,0.296474,0.072755,0.149236,0.148083,1.038617,-0.021584,0.370437,0.829321,0.137983,0.331457,0.070362,0.210928,0.278749,0.473188,0.145368,0.116745,1.353499,0.122135,0.099533,0.027407,0.184224,-0.093504,0.959398,0.002368
1428,14.280000,0.341673,1.093815,0.295977,-0.376237,0.745307,0.469295,-0.354953,0.726597,0.044931,-0.792145,0.664616,0.587120,-0.770312,0.671326,-0.111617,-0.350743,0.950875,0.034481,-0.050652,0.716050,0.051795,-0.294819,0.664042,-0.110656,0.296511,0.072689,0.149330,0.155494,1.039019,-0.020503,0.369686,0.829265,0.138160,0.331430,0.070284,0.211044,0.278041,0.473110,0.145595,0.117921,1.353927,0.121884,0.099547,0.027451,0.184171,-0.086309,0.960280,0.001732
1429,14.290000,0.341594,1.093682,0.295883,-0.368341,0.744674,0.468359,-0.346606,0.726133,0.043965,-0.792051,0.664673,0.587220,-0.770356,0.671326,-0.111518,-0.343754,0.950305,0.033516,-0.042201,0.717457,0.051078,-0.294828,0.663992,-0.110553,0.296485,0.072553,0.149501,0.162373,1.039763,-0.019864,0.368856,0.829241,0.138223,0.331340,0.070132,0.211237,0.277357,0.473113,0.145697,0.119102,1.354334,0.121639,0.099457,0.027453,0.184114,-0.079271,0.961107,0.000782
1430,14.300000,0.341530,1.093349,0.295816,-0.360457,0.743846,0.467422,-0.338244,0.725213,0.043049,-0.791954,0.664723,0.587364,-0.770334,0.671335,-0.111368,-0.336961,0.949482,0.032447,-0.033862,0.718615,0.050416,-0.294946,0.664096,-0.110478,0.296418,0.072403,0.149695,0.169038,1.040758,-0.019264,0.367778,0.829005,0.138180,0.331236,0.069923,0.211479,0.276820,0.472982,0.145831,0.120431,1.354830,0.121347,0.099326,0.027456,0.184080,-0.072392,0.961774,-0.000198
1431,14.310000,0.341534,1.092992,0.295799,-0.352593,0.742819,0.466428,-0.330004,0.724035,0.042123,-0.791921,0.664760,0.587492,-0.770208,0.671356,-0.111242,-0.330260,0.948277,0.031381,-0.025484,0.719734,0.049674,-0.294806,0.664053,-0.110352,0.296409,0.072229,0.149857,0.175376,1.041862,-0.018879,0.366749,0.828777,0.138078,0.331224,0.069720,0.211637,0.276396,0.472778,0.145969,0.121971,1.355342,0.121124,0.099263,0.027474,0.184040,-0.065754,0.962183,-0.001185
1432,14.320000,0.341551,1.092645,0.295882,-0.344760,0.741463,0.465475,-0.321800,0.722563,0.041198,-0.791942,0.664753,0.587580,-0.770044,0.671364,-0.111149,-0.323887,0.946857,0.030282,-0.017239,0.720647,0.048979,-0.294617,0.663994,-0.110222,0.296404,0.072075,0.149947,0.181417,1.042907,-0.018485,0.365720,0.828424,0.138008,0.331230,0.069530,0.211719,0.276112,0.472548,0.146073,0.123596,1.355801,0.121069,0.099217,0.027481,0.184007,-0.059299,0.962411,-0.002196
1433,14.330000,0.341636,1.092013,0.296014,-0.336975,0.739873,0.464533,-0.313597,0.720833,0.040287,-0.791984,0.664730,0.587637,-0.769946,0.671356,-0.111092,-0.317505,0.945130,0.029154,-0.009065,0.721471,0.048209,-0.294503,0.663985,-0.110171,0.296429,0.071979,0.149918,0.187310,1.043843,-0.018068,0.364850,0.828055,0.138004,0.331279,0.069380,0.211677,0.276013,0.472388,0.146102,0.125039,1.356897,0.120339,0.099218,0.027498,0.183969,-0.053067,0.962560,-0.003332
1434,14.340000,0.341721,1.091762,0.296191,-0.329221,0.738057,0.463559,-0.305442,0.719061,0.039339,-0.792006,0.664720,0.587672,-0.769990,0.671355,-0.111053,-0.311284,0.943322,0.028059,-0.000957,0.722206,0.047460,-0.294540,0.664042,-0.110197,0.296474,0.071900,0.149813,0.193039,1.044716,-0.017562,0.364195,0.827957,0.137932,0.331372,0.069280,0.211536,0.276046,0.472277,0.146054,0.126727,1.357281,0.120188,0.099273,0.027524,0.183904,-0.046881,0.962635,-0.004318
1435,14.350000,0.341847,1.091513,0.296373,-0.321389,0.735939,0.462626,-0.297389,0.717170,0.038370,-0.792033,0.664697,0.587686,-0.770134,0.671346,-0.111049,-0.305031,0.941479,0.026975,0.007070,0.722812,0.046708,-0.294691,0.664128,-0.110303,0.296588,0.071860,0.149634,0.198647,1.045608,-0.016975,0.363803,0.828017,0.137911,0.331492,0.069150,0.211334,0.276238,0.472218,0.145939,0.128250,1.357541,0.120068,0.099383,0.027536,0.183848,-0.040745,0.962686,-0.005197
1436,14.360000,0.341976,1.091272,0.296396,-0.313774,0.733635,0.461596,-0.289256,0.715160,0.037384,-0.792092,0.664652,0.587628,-0.770294,0.671355,-0.111111,-0.298740,0.939691,0.025912,0.015082,0.723385,0.045917,-0.294872,0.664262,-0.110443,0.296730,0.071790,0.149433,0.204133,1.046477,-0.016254,0.363544,0.828186,0.137905,0.331657,0.069010,0.211103,0.276511,0.472163,0.145834,0.129827,1.357166,0.120507,0.099518,0.027590,0.183742,-0.034590,0.962732,-0.005979
1437,14.370000,0.342123,1.091050,0.296465,-0.306235,0.731158,0.460584,-0.281317,0.713211,0.036370,-0.792205,0.664576,0.587523,-0.770450,0.671336,-0.111206,-0.292677,0.937840,0.024831,0.022995,0.723888,0.045130,-0.295059,0.664350,-0.110567,0.296862,0.071687,0.149254,0.209613,1.047242,-0.015344,0.363389,0.828202,0.137976,0.331824,0.068858,0.210902,0.276857,0.472130,0.145758,0.130876,1.357279,0.120408,0.099658,0.027611,0.183652,-0.028506,0.962713,-0.006715
1438,14.380000,0.342535,1.090878,0.296327,-0.298781,0.728524,0.459561,-0.273379,0.711136,0.035334,-0.792328,0.664508,0.587413,-0.770559,0.671329,-0.111305,-0.286586,0.935750,0.023889,0.030796,0.724316,0.044306,-0.295164,0.664407,-0.110615,0.297005,0.071540,0.149160,0.215022,1.048013,-0.014302,0.363246,0.828076,0.138100,0.331996,0.068687,0.210794,0.277245,0.472036,0.145740,0.131381,1.358003,0.119624,0.099789,0.027639,0.183561,-0.022426,0.962497,-0.007379
1439,14.390000,0.342750,1.090683,0.296297,-0.291418,0.725684,0.458480,-0.265708,0.709120,0.034260,-0.792374,0.664479,0.587397,-0.770629,0.671326,-0.111327,-0.280644,0.933571,0.023028,0.038491,0.724762,0.043473,-0.295253,0.664426,-0.110591,0.297164,0.071425,0.149214,0.220214,1.048775,-0.013113,0.363069,0.827814,0.138213,0.332108,0.068479,0.210866,0.277597,0.471875,0.145746,0.132214,1.358011,0.119579,0.099911,0.027675,0.183466,-0.016525,0.962200,-0.007912
1440,14.400000,0.342928,1.090337,0.296352,-0.284102,0.722687,0.457448,-0.257997,0.706872,0.033212,-0.792316,0.664504,0.587453,-0.770647,0.671332,-0.111277,-0.274922,0.931304,0.022257,0.046016,0.725098,0.042660,-0.295280,0.664374,-0.110448,0.297235,0.071370,0.149377,0.225351,1.049432,-0.011790,0.362950,0.827492,0.138295,0.332113,0.068354,0.211040,0.277838,0.471698,0.145852,0.133382,1.357558,0.120098,0.099889,0.027695,0.183403,-0.010855,0.961839,-0.008460
1441,14.410000,0.343423,1.090195,0.296405,-0.276891,0.719545,0.456450,-0.250343,0.704394,0.032195,-0.792265,0.664542,0.587536,-0.770578,0.671347,-0.111191,-0.269304,0.928824,0.021516,0.053400,0.725389,0.041805,-0.295200,0.664272,-0.110254,0.297153,0.071347,0.149517,0.230203,1.050086,-0.010392,0.362877,0.827275,0.138276,0.332037,0.068309,0.211207,0.277947,0.471613,0.145995,0.134026,1.358410,0.119329,0.099731,0.027685,0.183346,-0.005408,0.961418,-0.009018
1442,14.420000,0.343691,1.090090,0.296467,-0.269666,0.716243,0.455526,-0.243025,0.701895,0.031306,-0.792241,0.664554,0.587617,-0.770429,0.671341,-0.111107,-0.263979,0.926333,0.020812,0.060561,0.725553,0.040898,-0.295056,0.664156,-0.110047,0.297051,0.071347,0.149632,0.234856,1.050747,-0.008971,0.362967,0.827186,0.138194,0.331934,0.068325,0.211336,0.277987,0.471554,0.146138,0.135064,1.358562,0.119297,0.099573,0.027682,0.183320,-0.000208,0.960896,-0.009613
1443,14.430000,0.344101,1.090062,0.296580,-0.262586,0.712773,0.454715,-0.236015,0.699328,0.030447,-0.792230,0.664559,0.587700,-0.770288,0.671356,-0.111042,-0.258895,0.923679,0.020100,0.067384,0.725499,0.039954,-0.294890,0.664055,-0.109850,0.296966,0.071379,0.149715,0.239261,1.051368,-0.007576,0.363235,0.827222,0.138139,0.331860,0.068371,0.211425,0.277995,0.471533,0.146253,0.136062,1.358748,0.119163,0.099448,0.027700,0.183291,0.004722,0.960306,-0.010273
1444,14.440000,0.344431,1.089995,0.296750,-0.255500,0.709154,0.453923,-0.229116,0.696514,0.029637,-0.792206,0.664588,0.587760,-0.770207,0.671348,-0.110981,-0.253946,0.920804,0.019502,0.074011,0.725290,0.038992,-0.294818,0.664025,-0.109768,0.296921,0.071369,0.149762,0.243332,1.052026,-0.006323,0.363686,0.827264,0.138154,0.331803,0.068402,0.211484,0.278168,0.471564,0.146288,0.137010,1.358978,0.119018,0.099372,0.027698,0.183256,0.009502,0.959500,-0.010972
1445,14.450000,0.344913,1.090000,0.296833,-0.248684,0.705422,0.453097,-0.222391,0.693542,0.028784,-0.792186,0.664608,0.587790,-0.770201,0.671352,-0.110945,-0.249178,0.917626,0.018898,0.080522,0.724975,0.037981,-0.294830,0.664045,-0.109779,0.296941,0.071365,0.149748,0.247305,1.052736,-0.005127,0.364321,0.827284,0.138262,0.331805,0.068420,0.211491,0.278586,0.471581,0.146273,0.137873,1.359123,0.118881,0.099356,0.027705,0.183214,0.014132,0.958495,-0.011666
1446,14.460000,0.345510,1.090063,0.296954,-0.241899,0.701498,0.452262,-0.215707,0.690396,0.027900,-0.792167,0.664609,0.587772,-0.770273,0.671350,-0.110970,-0.244508,0.914305,0.018286,0.086901,0.724487,0.036969,-0.294899,0.664094,-0.109869,0.297029,0.071364,0.149731,0.250913,1.053401,-0.004138,0.365231,0.827321,0.138546,0.331867,0.068406,0.211489,0.279232,0.471629,0.146243,0.138598,1.359258,0.118732,0.099390,0.027717,0.183174,0.018485,0.957380,-0.012315
1447,14.470000,0.346176,1.090241,0.297169,-0.235384,0.697522,0.451410,-0.209179,0.687057,0.027062,-0.792199,0.664595,0.587685,-0.770359,0.671344,-0.111045,-0.239849,0.910733,0.017670,0.093103,0.723726,0.036041,-0.295005,0.664154,-0.109998,0.297143,0.071353,0.149704,0.254254,1.054169,-0.003355,0.366165,0.827252,0.138772,0.331955,0.068384,0.211483,0.280056,0.471594,0.146241,0.139211,1.359305,0.118625,0.099458,0.027741,0.183122,0.022809,0.955937,-0.012829
1448,14.480000,0.346739,1.090211,0.297188,-0.228967,0.693478,0.450551,-0.202803,0.683600,0.026271,-0.792257,0.664556,0.587559,-0.770443,0.671341,-0.111164,-0.235461,0.907053,0.017029,0.099151,0.722828,0.035130,-0.295096,0.664210,-0.110139,0.297274,0.071328,0.149687,0.257325,1.054836,-0.002746,0.367214,0.827314,0.138949,0.332056,0.068325,0.211518,0.280863,0.471631,0.146336,0.140120,1.358760,0.119176,0.099546,0.027769,0.183061,0.026799,0.954421,-0.013444
1449,14.490000,0.347473,1.090243,0.297294,-0.222703,0.689314,0.449745,-0.196666,0.679892,0.025461,-0.792302,0.664516,0.587453,-0.770507,0.671323,-0.111265,-0.231073,0.903043,0.016417,0.104956,0.721586,0.034257,-0.295162,0.664244,-0.110256,0.297412,0.071276,0.149694,0.260036,1.055468,-0.002351,0.368214,0.827231,0.139037,0.332167,0.068243,0.211535,0.281752,0.471586,0.146143,0.140811,1.358778,0.119140,0.099651,0.027801,0.182997,0.030613,0.952706,-0.014131
1450,14.500000,0.348216,1.090222,0.297465,-0.216603,0.685078,0.449044,-0.190694,0.675977,0.024717,-0.792289,0.664526,0.587403,-0.770546,0.671323,-0.111315,-0.226878,0.898784,0.015704,0.110593,0.720113,0.033386,-0.295195,0.664273,-0.110340,0.297483,0.071187,0.149699,0.262587,1.056159,-0.002059,0.369206,0.827068,0.138998,0.332260,0.068137,0.211540,0.282440,0.471484,0.146166,0.141529,1.358849,0.119113,0.099736,0.027837,0.182947,0.034265,0.950856,-0.014772
1451,14.510000,0.348773,1.090077,0.297683,-0.210654,0.680774,0.448330,-0.184877,0.671913,0.024018,-0.792244,0.664547,0.587414,-0.770539,0.671333,-0.111312,-0.222819,0.894355,0.014977,0.116048,0.718353,0.032539,-0.295191,0.664261,-0.110363,0.297539,0.071104,0.149671,0.264886,1.056661,-0.001822,0.370286,0.826981,0.138939,0.332326,0.068008,0.211504,0.283030,0.471381,0.146178,0.142032,1.359580,0.118305,0.099773,0.027857,0.182909,0.037807,0.948818,-0.015465
1452,14.520000,0.349666,1.090125,0.297686,-0.204921,0.676459,0.447653,-0.179245,0.667616,0.023350,-0.792206,0.664586,0.587444,-0.770457,0.671336,-0.111274,-0.218822,0.889786,0.014234,0.121335,0.716301,0.031703,-0.295101,0.664212,-0.110298,0.297575,0.070989,0.149595,0.266934,1.057085,-0.001646,0.371506,0.826782,0.139010,0.332419,0.067876,0.211409,0.283566,0.471284,0.146180,0.142778,1.359398,0.118363,0.099841,0.027883,0.182865,0.041276,0.946562,-0.016169
1453,14.530000,0.350607,1.090197,0.297737,-0.199318,0.672122,0.447074,-0.173847,0.663160,0.022711,-0.792165,0.664609,0.587513,-0.770336,0.671341,-0.111210,-0.215044,0.885142,0.013449,0.126414,0.713946,0.030844,-0.294972,0.664133,-0.110176,0.297680,0.070867,0.149496,0.268951,1.057307,-0.001518,0.372850,0.826580,0.139099,0.332544,0.067686,0.211304,0.284113,0.471134,0.146170,0.143419,1.359265,0.118380,0.099985,0.027918,0.182813,0.044526,0.944094,-0.016954
1454,14.540000,0.351411,1.090143,0.297729,-0.193869,0.667681,0.446489,-0.168434,0.658720,0.021838,-0.792132,0.664637,0.587579,-0.770210,0.671354,-0.111151,-0.211303,0.880288,0.012663,0.131314,0.711348,0.030048,-0.294843,0.664067,-0.110050,0.297867,0.070735,0.149396,0.270704,1.057405,-0.001438,0.374139,0.826438,0.139257,0.332705,0.067477,0.211223,0.284726,0.470866,0.146163,0.143849,1.358949,0.118330,0.100169,0.027958,0.182762,0.047746,0.941402,-0.017689
1455,14.550000,0.352339,1.090074,0.297667,-0.188683,0.663148,0.445935,-0.163410,0.653998,0.021362,-0.792092,0.664670,0.587645,-0.770149,0.671350,-0.111079,-0.207583,0.875226,0.011951,0.136013,0.708475,0.029309,-0.294762,0.664012,-0.109956,0.297973,0.070626,0.149267,0.272362,1.057300,-0.001385,0.375511,0.826302,0.139399,0.332822,0.067347,0.211104,0.285601,0.470968,0.145897,0.144065,1.358464,0.118302,0.100288,0.028010,0.182716,0.050925,0.938569,-0.018360
1456,14.560000,0.353256,1.090123,0.297742,-0.183635,0.658487,0.445400,-0.158639,0.648962,0.020913,-0.792073,0.664692,0.587681,-0.770147,0.671356,-0.111048,-0.204035,0.870144,0.011236,0.140578,0.705417,0.028634,-0.294754,0.664006,-0.109930,0.298061,0.070554,0.149103,0.273933,1.057236,-0.001461,0.376738,0.826140,0.139414,0.332967,0.067263,0.210944,0.286749,0.470901,0.145830,0.144195,1.357904,0.118231,0.100392,0.028027,0.182647,0.053933,0.935643,-0.018895
1457,14.570000,0.354145,1.090028,0.297698,-0.179000,0.653844,0.444796,-0.153935,0.643964,0.020404,-0.792053,0.664691,0.587674,-0.770178,0.671350,-0.111053,-0.200493,0.864953,0.010578,0.145031,0.702198,0.027998,-0.294791,0.664025,-0.109973,0.298179,0.070465,0.148957,0.275189,1.056983,-0.001690,0.377954,0.826096,0.139342,0.333124,0.067182,0.210812,0.287747,0.471028,0.145396,0.144600,1.356633,0.118876,0.100504,0.028055,0.182636,0.056745,0.932524,-0.019352
1458,14.580000,0.355085,1.090183,0.297621,-0.174461,0.648942,0.444249,-0.149365,0.638929,0.019892,-0.792092,0.664668,0.587607,-0.770237,0.671353,-0.111123,-0.197142,0.859547,0.010087,0.149276,0.698763,0.027403,-0.294863,0.664069,-0.110061,0.298261,0.070405,0.148811,0.276170,1.056721,-0.001933,0.379096,0.826077,0.139155,0.333238,0.067130,0.210677,0.288998,0.470966,0.145395,0.144389,1.356741,0.118198,0.100587,0.028091,0.182593,0.059546,0.929102,-0.019731
1459,14.590000,0.355974,1.090295,0.297550,-0.170193,0.643930,0.443753,-0.144998,0.633692,0.019405,-0.792155,0.664611,0.587517,-0.770299,0.671337,-0.111211,-0.193971,0.854072,0.009573,0.153310,0.695084,0.026903,-0.294937,0.664115,-0.110162,0.298357,0.070335,0.148677,0.276731,1.056518,-0.002286,0.380374,0.825962,0.138942,0.333369,0.067055,0.210568,0.290338,0.470913,0.145386,0.144655,1.356441,0.118169,0.100678,0.028120,0.182575,0.062108,0.925376,-0.020099
1460,14.600000,0.356891,1.090292,0.297328,-0.166008,0.638662,0.443296,-0.140842,0.628295,0.018979,-0.792222,0.664567,0.587422,-0.770362,0.671329,-0.111303,-0.190838,0.848334,0.009117,0.157169,0.691253,0.026355,-0.294999,0.664146,-0.110250,0.298483,0.070294,0.148592,0.277129,1.056271,-0.002687,0.381811,0.825925,0.138735,0.333521,0.067008,0.210488,0.291811,0.470472,0.145815,0.145024,1.356245,0.118088,0.100808,0.028159,0.182570,0.064408,0.921623,-0.020507
1461,14.610000,0.357706,1.090335,0.297287,-0.162066,0.633301,0.442921,-0.136959,0.622746,0.018602,-0.792249,0.664545,0.587380,-0.770422,0.671325,-0.111352,-0.188130,0.842658,0.008658,0.160737,0.687195,0.025903,-0.295055,0.664188,-0.110323,0.298599,0.070254,0.148560,0.277290,1.055964,-0.003233,0.383465,0.825803,0.138587,0.333614,0.066907,0.210494,0.292768,0.470599,0.145439,0.145327,1.355935,0.118119,0.100909,0.028197,0.182551,0.066489,0.917727,-0.020834
1462,14.620000,0.358863,1.090575,0.297042,-0.158251,0.627700,0.442592,-0.133304,0.617141,0.018285,-0.792237,0.664561,0.587396,-0.770457,0.671326,-0.111334,-0.185407,0.836875,0.008286,0.164104,0.683012,0.025428,-0.295103,0.664210,-0.110346,0.298691,0.070205,0.148548,0.277149,1.055723,-0.003805,0.384953,0.825649,0.138835,0.333693,0.066822,0.210523,0.293869,0.470499,0.145458,0.145445,1.355472,0.118115,0.100990,0.028224,0.182506,0.068343,0.914028,-0.021051
1463,14.630000,0.359908,1.090744,0.296863,-0.154694,0.621864,0.442271,-0.129792,0.611681,0.017930,-0.792204,0.664585,0.587450,-0.770454,0.671334,-0.111285,-0.182903,0.831226,0.008053,0.167282,0.678780,0.025035,-0.295096,0.664210,-0.110303,0.298782,0.070144,0.148498,0.276850,1.055317,-0.004523,0.386593,0.825430,0.138772,0.333783,0.066705,0.210550,0.295161,0.470133,0.145798,0.145657,1.354100,0.118763,0.101117,0.028262,0.182461,0.070155,0.910128,-0.021011
