Format Version,1.22,Take Name,laurent_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,20 Dec 1969 09:06:11 +0100,Total Frames in Take,5266,Total Exported Frames,5266,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,0.363261,1.099372,0.281957,-0.365167,0.008087,0.483060,-0.351596,0.009717,0.058399,-0.787819,0.661786,0.592735,-0.761228,0.667414,-0.104317,-0.352303,0.231014,0.055037,-0.036605,0.007868,0.062887,-0.284898,0.661649,-0.100439,0.290579,0.076229,0.171793,0.251555,1.066153,0.035952,0.340348,0.827471,0.135337,0.315493,0.074979,0.229189,0.205724,0.463679,0.146963,0.269581,1.412967,0.080472,0.108114,0.029029,0.161731,0.124118,0.843123,0.044470,,,,,,,,,,,,,,,
27,0.270000,0.363182,1.099281,0.280961,-0.365160,0.008071,0.483052,-0.351579,0.009700,0.058401,-0.787810,0.661784,0.592730,-0.761219,0.667413,-0.104327,-0.352307,0.231017,0.055027,-0.036603,0.007880,0.062879,-0.284896,0.661644,-0.100436,0.290479,0.076268,0.171937,0.251888,1.066201,0.034920,0.339797,0.827466,0.134730,0.315427,0.074937,0.229342,0.205135,0.463555,0.147118,0.269857,1.412965,0.079634,0.108132,0.029061,0.161754,0.124928,0.842911,0.043431,,,,,,,,,,,,,,,
28,0.280000,0.363101,1.099154,0.280025,-0.365149,0.008064,0.483053,-0.351579,0.009710,0.058397,-0.787797,0.661782,0.592735,-0.761212,0.667407,-0.104326,-0.352294,0.231017,0.055027,-0.036600,0.007879,0.062878,-0.284898,0.661644,-0.100443,0.290410,0.076285,0.172050,0.252230,1.066310,0.033920,0.339219,0.827328,0.134095,0.315394,0.074924,0.229424,0.204575,0.463416,0.147222,0.270054,1.412985,0.078728,0.108146,0.029068,0.161763,0.125767,0.842788,0.042384,,,,,,,,,,,,,,,
29,0.290000,0.363213,1.099222,0.279092,-0.365174,0.008078,0.483062,-0.351576,0.009716,0.058397,-0.787793,0.661775,0.592740,-0.761223,0.667407,-0.104315,-0.352295,0.231012,0.055028,-0.036597,0.007869,0.062883,-0.284893,0.661645,-0.100442,0.290319,0.076298,0.172106,0.252500,1.066453,0.032929,0.338673,0.827169,0.133624,0.315375,0.074945,0.229430,0.204039,0.463307,0.147263,0.270242,1.413052,0.078014,0.108111,0.029052,0.161776,0.126680,0.842658,0.041351,,,,,,,,,,,,,,,
30,0.300000,0.363274,1.099054,0.278283,-0.365143,0.008057,0.483068,-0.351584,0.009717,0.058396,-0.787804,0.661780,0.592738,-0.761221,0.667399,-0.104294,-0.352300,0.231013,0.055028,-0.036595,0.007869,0.062882,-0.284897,0.661640,-0.100438,0.290223,0.076269,0.172122,0.252957,1.066640,0.031972,0.338067,0.826955,0.133130,0.315345,0.074939,0.229416,0.203487,0.463260,0.147194,0.270361,1.413071,0.077271,0.108052,0.029000,0.161826,0.127644,0.842525,0.040318,,,,,,,,,,,,,,,
31,0.310000,0.363193,1.098921,0.277622,-0.365142,0.008052,0.483074,-0.351599,0.009702,0.058405,-0.787813,0.661786,0.592734,-0.761236,0.667397,-0.104264,-0.352307,0.231011,0.055032,-0.036607,0.007873,0.062887,-0.284910,0.661643,-0.100441,0.290174,0.076268,0.172088,0.253358,1.066820,0.031106,0.337580,0.826670,0.132628,0.315351,0.074978,0.229352,0.203018,0.463223,0.147049,0.270525,1.413235,0.076653,0.107981,0.028942,0.161856,0.128658,0.842412,0.039340,,,,,,,,,,,,,,,
32,0.320000,0.363258,1.098938,0.277112,-0.365209,0.008101,0.483056,-0.351586,0.009711,0.058393,-0.787808,0.661785,0.592733,-0.761239,0.667397,-0.104253,-0.352306,0.231011,0.055033,-0.036609,0.007860,0.062892,-0.284904,0.661649,-0.100439,0.290122,0.076268,0.172043,0.253795,1.067018,0.030196,0.337153,0.826458,0.132142,0.315351,0.075041,0.229242,0.202612,0.463217,0.146905,0.270604,1.413368,0.076143,0.107862,0.028862,0.161869,0.129735,0.842303,0.038359,,,,,,,,,,,,,,,
33,0.330000,0.363356,1.099009,0.276703,-0.365182,0.008079,0.483058,-0.351588,0.009701,0.058394,-0.787809,0.661785,0.592729,-0.761238,0.667404,-0.104278,-0.352292,0.231017,0.055023,-0.036599,0.007867,0.062879,-0.284900,0.661645,-0.100438,0.290033,0.076272,0.171981,0.254333,1.067259,0.029409,0.336808,0.826258,0.131655,0.315308,0.075093,0.229163,0.202273,0.463179,0.146794,0.270757,1.413469,0.075618,0.107674,0.028737,0.161889,0.130824,0.842212,0.037396,,,,,,,,,,,,,,,
34,0.340000,0.363194,1.098844,0.276441,-0.365168,0.008067,0.483058,-0.351574,0.009713,0.058392,-0.787791,0.661784,0.592729,-0.761237,0.667440,-0.104360,-0.352294,0.231013,0.055023,-0.036595,0.007879,0.062872,-0.284891,0.661649,-0.100447,0.289992,0.076264,0.171960,0.254762,1.067511,0.028637,0.336589,0.826076,0.131346,0.315269,0.075128,0.229109,0.202004,0.463179,0.146707,0.270843,1.413686,0.075220,0.107447,0.028624,0.161897,0.131940,0.842109,0.036440,,,,,,,,,,,,,,,
35,0.350000,0.363164,1.098812,0.276249,-0.365197,0.008094,0.483037,-0.351581,0.009709,0.058390,-0.787798,0.661787,0.592730,-0.761238,0.667458,-0.104426,-0.352301,0.231015,0.055020,-0.036604,0.007870,0.062881,-0.284892,0.661649,-0.100446,0.289952,0.076278,0.171968,0.255263,1.067794,0.027929,0.336461,0.825902,0.131095,0.315224,0.075219,0.229044,0.201822,0.463136,0.146710,0.270880,1.413885,0.074861,0.107202,0.028486,0.161908,0.133108,0.842014,0.035548,,,,,,,,,,,,,,,
