Format Version,1.0,
Take Name,laurent_squatlifting1,
Capture Frame Rate,100.00,
Export Frame Rate,100.00,
Capture Start Time,20 Dec 1969 09:06:11 +0100,
Total Frames In Take,5266,
Total Exported Frames,5266,
Coordinate Space,Local,
Device Name,AMTI 12073M,
Device Type,2,
Device Channel Count,6,
Mocap Rate,100.00,
Mocap Rate Multiple,1.00,

PlateLength,15.750000,
PlateWidth,23.620000,
PlateOrder,1,
PosX_PosY_X,0.400090,
PosX_PosY_Y,-0.000078,
PosX_PosY_Z,0.600489,
NegX_PosY_X,0.000039,
NegX_PosY_Y,-0.000043,
NegX_PosY_Z,0.600698,
NegX_NegY_X,-0.000002,
NegX_NegY_Y,-0.000010,
NegX_NegY_Z,-0.000014,
PosX_NegY_X,0.400050,
PosX_NegY_Y,-0.000046,
PosX_NegY_Z,-0.000223,
Offset_X,0.000000,
Offset_Y,0.000000,
Offset_Z,0.000000


MocapFrame, MocapTime, DeviceFrame, Fx, Fy, Fz, Mx, My, Mz, Cx, Cy, Cz
137,1.370000,137,-6.195557,1.652893,554.468750,20.427734,-16.990234,1.713135,0.030642,0.036842,0.000000
138,1.380000,138,-8.069336,2.947632,558.437500,21.334961,-16.702148,1.387207,0.029909,0.038205,0.000000
139,1.390000,139,-9.854980,3.879761,557.687500,22.069336,-16.335938,1.009155,0.029292,0.039573,0.000000
140,1.400000,140,-12.099121,4.722656,557.312500,22.997070,-15.623535,0.514252,0.028034,0.041264,0.000000
141,1.410000,141,-14.603027,5.932373,555.500000,23.905273,-14.849609,0.098736,0.026732,0.043034,0.000000
142,1.420000,142,-15.845215,6.309326,553.656250,24.975586,-14.277832,-0.088337,0.025788,0.045110,0.000000
143,1.430000,143,-17.183594,7.684570,560.500000,25.429688,-14.409180,-0.358276,0.025708,0.045370,0.000000
144,1.440000,144,-17.354492,6.950439,574.968750,26.242188,-15.221680,-0.120548,0.026474,0.045641,0.000000
145,1.450000,145,-14.991211,6.171875,601.750000,26.974609,-16.521484,0.246529,0.027456,0.044827,0.000000
146,1.460000,146,-12.905762,5.054932,623.843750,27.562500,-18.191406,0.648834,0.029160,0.044182,0.000000
147,1.470000,147,-11.271973,3.467285,639.031250,28.628906,-19.039063,0.755280,0.029794,0.044800,0.000000
148,1.480000,148,-12.267090,3.302246,642.968750,29.315430,-19.406250,0.769501,0.030182,0.045594,0.000000
149,1.490000,149,-14.249023,3.598999,638.968750,30.207031,-19.297852,0.562256,0.030202,0.047275,0.000000
150,1.500000,150,-15.596191,4.901367,632.843750,30.558594,-19.167969,0.432205,0.030289,0.048288,0.000000
151,1.510000,151,-15.769531,6.194336,627.781250,30.864258,-19.462891,0.565491,0.031003,0.049164,0.000000
152,1.520000,152,-15.040527,6.925049,624.906250,30.966797,-19.798828,0.869080,0.031683,0.049554,0.000000
153,1.530000,153,-14.693359,7.204590,621.281250,30.451172,-20.148438,1.137756,0.032430,0.049014,0.000000
154,1.540000,154,-14.887207,7.943848,622.750000,29.745117,-20.995117,1.458435,0.033714,0.047764,0.000000
155,1.550000,155,-13.995117,8.856445,627.093750,28.670898,-22.057617,1.815674,0.035174,0.045720,0.000000
156,1.560000,156,-11.398438,9.571777,629.968750,26.831055,-23.199219,2.348267,0.036826,0.042591,0.000000
157,1.570000,157,-8.799805,9.544922,628.593750,25.334961,-23.500977,2.997559,0.037387,0.040304,0.000000
158,1.580000,158,-6.929688,9.075195,620.625000,24.122070,-23.970703,3.517334,0.038623,0.038867,0.000000
159,1.590000,159,-6.697998,7.525635,610.531250,22.636719,-23.485352,3.713623,0.038467,0.037077,0.000000
160,1.600000,160,-8.921387,5.284912,601.125000,21.178711,-23.131836,3.892822,0.038481,0.035232,0.000000
161,1.610000,161,-10.782227,2.756226,594.250000,19.553711,-22.688477,3.899292,0.038180,0.032905,0.000000
162,1.620000,162,-10.647461,0.840515,587.031250,17.948242,-22.207031,4.000732,0.037829,0.030575,0.000000
163,1.630000,163,-8.795410,-1.640076,580.187500,16.496094,-22.205078,4.385986,0.038272,0.028432,0.000000
164,1.640000,164,-6.947021,-3.856323,575.500000,15.126465,-22.419922,4.525635,0.038957,0.026284,0.000000
165,1.650000,165,-4.996094,-6.157715,574.750000,13.989258,-22.706055,4.697998,0.039506,0.024340,0.000000
166,1.660000,166,-3.395996,-7.450684,575.906250,13.493164,-23.226563,4.794189,0.040330,0.023429,0.000000
167,1.670000,167,-2.418823,-8.002930,573.718750,12.922363,-23.732422,4.701172,0.041366,0.022524,0.000000
168,1.680000,168,-1.803284,-7.358398,574.843750,12.216797,-24.551758,4.798096,0.042710,0.021252,0.000000
169,1.690000,169,-0.905151,-6.813477,572.656250,11.830078,-24.954102,4.780518,0.043576,0.020658,0.000000
170,1.700000,170,-0.177513,-5.077393,567.593750,11.350586,-25.219727,4.746582,0.044433,0.019998,0.000000
171,1.710000,171,0.365326,-4.251709,561.468750,10.814453,-25.310547,4.674072,0.045079,0.019261,0.000000
172,1.720000,172,0.889343,-4.626709,555.312500,10.053223,-25.107422,4.486328,0.045213,0.018104,0.000000
173,1.730000,173,-0.048517,-6.252930,554.593750,9.392090,-25.034180,4.276611,0.045140,0.016935,0.000000
174,1.740000,174,-1.965637,-7.146729,549.906250,8.927734,-24.705078,4.051758,0.044926,0.016235,0.000000
175,1.750000,175,-2.710327,-8.878906,548.406250,8.360840,-24.003906,3.879395,0.043770,0.015246,0.000000
176,1.760000,176,-3.807861,-9.687012,547.687500,7.804199,-23.609375,3.766846,0.043107,0.014249,0.000000
177,1.770000,177,-3.822144,-10.331543,545.531250,7.328857,-23.318359,3.710327,0.042744,0.013434,0.000000
178,1.780000,178,-2.909912,-10.156250,539.375000,7.406494,-23.097656,3.598877,0.042823,0.013732,0.000000
179,1.790000,179,-1.996338,-9.527832,538.656250,7.245605,-22.880859,3.636841,0.042478,0.013451,0.000000
180,1.800000,180,-0.185402,-9.275879,538.656250,6.916260,-22.738281,3.694092,0.042213,0.012840,0.000000
181,1.810000,181,-0.446106,-8.269043,540.468750,6.380615,-22.679688,3.466064,0.041963,0.011806,0.000000
182,1.820000,182,0.837097,-7.190430,543.718750,6.294434,-22.705078,3.559814,0.041759,0.011577,0.000000
183,1.830000,183,0.841583,-6.278320,546.250000,5.989258,-22.784180,3.558716,0.041710,0.010964,0.000000
184,1.840000,184,1.023560,-6.466553,551.343750,6.091064,-22.994141,3.670654,0.041706,0.011048,0.000000
185,1.850000,185,1.836121,-6.934570,553.156250,5.973145,-23.035156,3.669800,0.041643,0.010798,0.000000
186,1.860000,186,1.549438,-7.760498,554.250000,5.643555,-22.901367,3.690552,0.041320,0.010182,0.000000
187,1.870000,187,1.614136,-10.320801,556.062500,5.063232,-22.750000,3.517334,0.040913,0.009106,0.000000
188,1.880000,188,0.968292,-11.410156,557.500000,5.061768,-22.664063,3.287476,0.040653,0.009079,0.000000
189,1.890000,189,0.692657,-11.771973,558.218750,4.940674,-22.564453,2.924316,0.040422,0.008851,0.000000
190,1.900000,190,-0.120132,-12.042480,558.218750,5.496094,-22.557617,2.809937,0.040410,0.009846,0.000000
191,1.910000,191,-0.283615,-11.129395,561.812500,5.736572,-22.566406,2.865234,0.040167,0.010211,0.000000
192,1.920000,192,-0.451859,-9.933594,563.250000,5.782471,-22.722656,2.883545,0.040342,0.010266,0.000000
193,1.930000,193,-0.619934,-8.751953,565.062500,5.919678,-22.730469,3.149780,0.040226,0.010476,0.000000
194,1.940000,194,-1.427063,-7.920410,566.500000,5.391357,-22.365234,3.017212,0.039480,0.009517,0.000000
195,1.950000,195,-2.141602,-7.653076,569.718750,5.158447,-21.812500,3.148071,0.038286,0.009054,0.000000
196,1.960000,196,-3.962158,-8.731445,567.187500,4.293457,-20.861328,3.131226,0.036780,0.007570,0.000000
197,1.970000,197,-6.045166,-9.725098,568.625000,3.746094,-19.741211,2.880493,0.034717,0.006588,0.000000
198,1.980000,198,-7.771240,-10.631348,569.687500,3.602905,-19.187500,2.612671,0.033681,0.006324,0.000000
199,1.990000,199,-8.581543,-10.812012,571.843750,3.431274,-18.454102,2.458008,0.032271,0.006000,0.000000
200,2.000000,200,-7.583496,-11.470703,572.218750,3.364746,-18.012695,2.380981,0.031479,0.005880,0.000000
201,2.010000,201,-7.669678,-11.936523,576.562500,3.250000,-17.834961,2.016968,0.030933,0.005637,0.000000
202,2.020000,202,-8.303711,-11.929688,578.000000,2.751953,-17.642578,1.749573,0.030523,0.004761,0.000000
203,2.030000,203,-8.562988,-11.570801,582.000000,2.650757,-17.180664,1.597412,0.029520,0.004555,0.000000
204,2.040000,204,-8.821777,-10.749512,578.687500,2.253784,-16.391602,1.579163,0.028325,0.003895,0.000000
205,2.050000,205,-9.352051,-10.378418,579.812500,2.154175,-16.008789,1.578308,0.027610,0.003715,0.000000
206,2.060000,206,-9.976563,-10.564941,577.968750,1.978882,-15.156738,1.445496,0.026224,0.003424,0.000000
207,2.070000,207,-11.328125,-10.188477,576.156250,1.464844,-14.519531,1.445740,0.025201,0.002542,0.000000
