Format Version,1.22,Take Name,rami_squatlifting1,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,13 Dec 1969 13:10:57 +0100,Total Frames in Take,6511,Total Exported Frames,6511,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
26,0.260000,0.376596,1.164903,0.281568,-0.346605,0.009861,0.474474,-0.325054,0.010399,0.047329,-0.791870,0.662144,0.585993,-0.769376,0.667908,-0.113855,-0.330999,0.228590,0.050777,-0.033776,0.009522,0.048605,-0.293497,0.664388,-0.111993,0.313576,0.075140,0.148320,0.286217,1.172195,-0.026386,0.327517,0.906573,0.087299,0.353987,0.065006,0.200650,0.224686,0.521705,0.122934,0.256810,1.542981,0.060320,0.090901,0.030046,0.179966,0.198306,0.920365,-0.044694,,,,,,,,,,,,,,,
27,0.270000,0.376412,1.164740,0.282590,-0.346566,0.009847,0.474471,-0.325363,0.010849,0.047397,-0.791869,0.662138,0.585991,-0.769378,0.667907,-0.113854,-0.330998,0.228581,0.050785,-0.033778,0.009516,0.048606,-0.293497,0.664391,-0.111995,0.313568,0.075204,0.148398,0.285978,1.172951,-0.025004,0.327189,0.906504,0.088015,0.353965,0.065057,0.200713,0.224417,0.521720,0.123335,0.256517,1.543793,0.062108,0.090883,0.030059,0.179959,0.197780,0.921225,-0.043105,,,,,,,,,,,,,,,
28,0.280000,0.376116,1.164572,0.283612,-0.346595,0.009861,0.474472,-0.325060,0.010399,0.047323,-0.791865,0.662139,0.585992,-0.769386,0.667905,-0.113850,-0.331005,0.228595,0.050782,-0.033778,0.009534,0.048598,-0.293492,0.664389,-0.111993,0.313558,0.075257,0.148477,0.285606,1.173676,-0.023663,0.327051,0.906541,0.088725,0.353951,0.065099,0.200797,0.224154,0.521748,0.123717,0.256439,1.544436,0.064093,0.090863,0.030041,0.179966,0.197108,0.921990,-0.041476,,,,,,,,,,,,,,,
29,0.290000,0.375935,1.164386,0.284552,-0.346636,0.009890,0.474451,-0.325365,0.010844,0.047386,-0.791867,0.662138,0.585996,-0.769378,0.667913,-0.113857,-0.330998,0.228593,0.050781,-0.033776,0.009523,0.048606,-0.293509,0.664400,-0.111987,0.313547,0.075304,0.148545,0.285174,1.174349,-0.022370,0.326867,0.906492,0.089425,0.353907,0.065100,0.200884,0.223934,0.521748,0.124041,0.256371,1.545089,0.066110,0.090868,0.030033,0.179968,0.196373,0.922765,-0.039914,,,,,,,,,,,,,,,
30,0.300000,0.375811,1.164243,0.285465,-0.346626,0.009888,0.474459,-0.325066,0.010405,0.047317,-0.791861,0.662136,0.585998,-0.769374,0.667905,-0.113857,-0.331002,0.228590,0.050780,-0.033772,0.009524,0.048608,-0.293499,0.664390,-0.111982,0.313543,0.075346,0.148614,0.284628,1.175043,-0.021091,0.326639,0.906388,0.090168,0.353878,0.065134,0.200964,0.223716,0.521749,0.124343,0.256327,1.545611,0.068128,0.090868,0.030058,0.179951,0.195593,0.923527,-0.038325,,,,,,,,,,,,,,,
31,0.310000,0.375747,1.164124,0.286282,-0.346606,0.009873,0.474469,-0.325052,0.010403,0.047323,-0.791866,0.662138,0.585999,-0.769378,0.667902,-0.113851,-0.330995,0.228586,0.050779,-0.033773,0.009534,0.048601,-0.293505,0.664394,-0.111985,0.313550,0.075395,0.148666,0.284014,1.175721,-0.019820,0.326345,0.906355,0.090770,0.353870,0.065173,0.201010,0.223525,0.521784,0.124618,0.256274,1.546213,0.070086,0.090853,0.030044,0.179953,0.194691,0.924321,-0.036820,,,,,,,,,,,,,,,
32,0.320000,0.375601,1.163921,0.287139,-0.346568,0.009854,0.474478,-0.325060,0.010404,0.047325,-0.791856,0.662121,0.586001,-0.769379,0.667907,-0.113855,-0.330992,0.228580,0.050785,-0.033779,0.009525,0.048607,-0.293499,0.664385,-0.111982,0.313552,0.075436,0.148712,0.283312,1.176380,-0.018631,0.326097,0.906295,0.091457,0.353849,0.065209,0.201069,0.223316,0.521813,0.124906,0.256287,1.546794,0.072073,0.090869,0.030060,0.179927,0.193685,0.925080,-0.035283,,,,,,,,,,,,,,,
33,0.330000,0.375439,1.163716,0.288016,-0.346567,0.009846,0.474476,-0.325360,0.010837,0.047392,-0.791865,0.662135,0.585999,-0.769371,0.667898,-0.113847,-0.330986,0.228592,0.050788,-0.033779,0.009528,0.048608,-0.293495,0.664395,-0.111988,0.313558,0.075481,0.148751,0.282632,1.177049,-0.017403,0.325909,0.906237,0.092140,0.353833,0.065243,0.201116,0.223046,0.521822,0.125185,0.256302,1.547346,0.074074,0.090872,0.030060,0.179913,0.192637,0.925880,-0.033695,,,,,,,,,,,,,,,
34,0.340000,0.375288,1.163535,0.288837,-0.346587,0.009856,0.474463,-0.325369,0.010843,0.047393,-0.791856,0.662133,0.586005,-0.769373,0.667904,-0.113855,-0.331000,0.228589,0.050781,-0.033765,0.009525,0.048608,-0.293494,0.664387,-0.111986,0.313556,0.075517,0.148786,0.281915,1.177722,-0.016143,0.325676,0.906189,0.092706,0.353812,0.065266,0.201159,0.222752,0.521816,0.125464,0.256315,1.547883,0.076043,0.090872,0.030055,0.179916,0.191547,0.926624,-0.032187,,,,,,,,,,,,,,,
35,0.350000,0.375132,1.163383,0.289708,-0.346581,0.009858,0.474469,-0.325356,0.010840,0.047388,-0.791843,0.662123,0.586009,-0.769377,0.667908,-0.113858,-0.331004,0.228586,0.050789,-0.033763,0.009530,0.048603,-0.293500,0.664395,-0.111985,0.313554,0.075546,0.148818,0.281203,1.178373,-0.014898,0.325457,0.906162,0.093412,0.353788,0.065285,0.201202,0.222482,0.521809,0.125719,0.256334,1.548473,0.077980,0.090903,0.030086,0.179880,0.190486,0.927389,-0.030676,,,,,,,,,,,,,,,
