Format Version,1.22,Take Name,rami_squatlifting2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,13 Dec 1969 13:14:07 +0100,Total Frames in Take,5658,Total Exported Frames,5658,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
4416,44.160000,0.402459,1.143363,0.294886,-0.363307,0.009822,0.469984,-0.345094,0.010550,0.042693,-0.791815,0.662127,0.585985,-0.769343,0.667910,-0.113881,-0.350655,0.228526,0.045783,-0.053772,0.009245,0.041576,-0.293456,0.664357,-0.111991,0.350159,0.077795,0.072884,0.198114,1.094704,-0.069036,0.409782,0.847318,0.085971,0.379535,0.071209,0.132011,0.200274,0.504359,0.016130,0.125509,1.451296,0.061365,0.132831,0.032833,0.058522,0.110913,0.850848,-0.018639,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4417,44.170000,0.402072,1.145539,0.294473,-0.363384,0.009848,0.469985,-0.345111,0.010571,0.042674,-0.791821,0.662134,0.585984,-0.769337,0.667903,-0.113880,-0.350662,0.228526,0.045776,-0.053767,0.009245,0.041576,-0.293457,0.664371,-0.111999,0.350307,0.077776,0.072880,0.201204,1.098863,-0.068514,0.409005,0.850241,0.086011,0.379721,0.071121,0.131970,0.202464,0.505378,0.017537,0.128309,1.455793,0.061102,0.132861,0.032851,0.058518,0.113935,0.854890,-0.019449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4418,44.180000,0.401632,1.147517,0.294137,-0.363383,0.009873,0.469982,-0.345099,0.010552,0.042693,-0.791825,0.662135,0.585980,-0.769338,0.667906,-0.113877,-0.350655,0.228519,0.045787,-0.053763,0.009242,0.041588,-0.293449,0.664368,-0.111989,0.350426,0.077784,0.072911,0.204153,1.102909,-0.067984,0.408171,0.852991,0.086060,0.379877,0.071018,0.131962,0.204637,0.506398,0.018954,0.131117,1.460136,0.060810,0.132875,0.032833,0.058512,0.116781,0.858761,-0.020201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4419,44.190000,0.401199,1.149460,0.293800,-0.363339,0.009842,0.469982,-0.345090,0.010552,0.042685,-0.791811,0.662133,0.585997,-0.769342,0.667914,-0.113879,-0.350656,0.228523,0.045789,-0.053765,0.009229,0.041587,-0.293445,0.664369,-0.111991,0.350568,0.077831,0.072947,0.207080,1.106770,-0.067448,0.407272,0.855643,0.086141,0.380014,0.070870,0.131996,0.206696,0.507360,0.020379,0.133952,1.464396,0.060522,0.132871,0.032841,0.058504,0.119667,0.862439,-0.020960,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4420,44.200000,0.400784,1.151361,0.293417,-0.363369,0.009856,0.469968,-0.345084,0.010548,0.042685,-0.791814,0.662133,0.585984,-0.769347,0.667916,-0.113880,-0.350652,0.228515,0.045785,-0.053772,0.009249,0.041578,-0.293451,0.664365,-0.111985,0.350696,0.077840,0.072987,0.209915,1.110453,-0.066905,0.406422,0.858210,0.086241,0.380157,0.070784,0.132021,0.208687,0.508301,0.021747,0.136785,1.468520,0.060260,0.132861,0.032852,0.058491,0.122474,0.866027,-0.021711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4421,44.210000,0.400322,1.153029,0.293112,-0.363387,0.009871,0.469965,-0.345105,0.010558,0.042684,-0.791819,0.662132,0.585987,-0.769345,0.667916,-0.113880,-0.350654,0.228516,0.045788,-0.053778,0.009226,0.041594,-0.293456,0.664383,-0.111995,0.350809,0.077858,0.073009,0.212613,1.114031,-0.066346,0.405547,0.860695,0.086292,0.380294,0.070682,0.132029,0.210640,0.509169,0.023185,0.139611,1.472562,0.059979,0.132849,0.032844,0.058499,0.125173,0.869448,-0.022436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4422,44.220000,0.399931,1.154701,0.292709,-0.363404,0.009871,0.469982,-0.345105,0.010558,0.042685,-0.791818,0.662129,0.585983,-0.769346,0.667914,-0.113887,-0.350654,0.228511,0.045791,-0.053770,0.009253,0.041577,-0.293454,0.664370,-0.111989,0.350904,0.077891,0.072979,0.215322,1.117476,-0.065779,0.404622,0.862998,0.086349,0.380421,0.070586,0.131994,0.212508,0.510020,0.024610,0.142462,1.476451,0.059728,0.132846,0.032841,0.058513,0.127770,0.872757,-0.023222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4423,44.230000,0.399531,1.156358,0.292347,-0.363355,0.009849,0.469980,-0.345107,0.010574,0.042687,-0.791821,0.662136,0.585977,-0.769346,0.667913,-0.113880,-0.350661,0.228519,0.045793,-0.053773,0.009260,0.041584,-0.293454,0.664375,-0.111994,0.351016,0.077951,0.072956,0.217884,1.120743,-0.065186,0.403716,0.865309,0.086291,0.380555,0.070454,0.131952,0.214339,0.510915,0.025977,0.145346,1.480196,0.059463,0.132850,0.032850,0.058523,0.130288,0.875970,-0.023994,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4424,44.240000,0.399101,1.157796,0.291955,-0.363359,0.009845,0.469971,-0.345111,0.010572,0.042691,-0.791816,0.662131,0.585978,-0.769331,0.667901,-0.113878,-0.350655,0.228523,0.045792,-0.053769,0.009256,0.041584,-0.293458,0.664369,-0.111991,0.351144,0.077976,0.072960,0.220380,1.123937,-0.064608,0.402850,0.867595,0.086181,0.380686,0.070345,0.131909,0.216087,0.511670,0.027400,0.148224,1.483817,0.059233,0.132849,0.032833,0.058532,0.132783,0.879051,-0.024713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4425,44.250000,0.398628,1.159212,0.291538,-0.363337,0.009835,0.469982,-0.345110,0.010573,0.042681,-0.791816,0.662133,0.585977,-0.769345,0.667907,-0.113880,-0.350658,0.228519,0.045787,-0.053769,0.009254,0.041584,-0.293456,0.664374,-0.111995,0.351243,0.077991,0.072955,0.222844,1.127008,-0.064051,0.402053,0.869781,0.086036,0.380806,0.070239,0.131856,0.217820,0.512447,0.028800,0.151132,1.487353,0.058970,0.132830,0.032816,0.058536,0.135194,0.881987,-0.025483,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4426,44.260000,0.398247,1.160492,0.291104,-0.363375,0.009883,0.469975,-0.345096,0.010564,0.042688,-0.791815,0.662126,0.585983,-0.769340,0.667909,-0.113874,-0.350659,0.228525,0.045784,-0.053766,0.009250,0.041589,-0.293452,0.664370,-0.111992,0.351323,0.077998,0.072953,0.225179,1.129932,-0.063483,0.401048,0.871633,0.086000,0.380950,0.070147,0.131830,0.219551,0.513197,0.030183,0.154019,1.490753,0.058752,0.132824,0.032811,0.058543,0.137515,0.884890,-0.026227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4427,44.270000,0.397735,1.161618,0.290745,-0.363365,0.009850,0.469969,-0.345102,0.010570,0.042690,-0.791822,0.662143,0.585976,-0.769342,0.667910,-0.113878,-0.350660,0.228513,0.045794,-0.053765,0.009253,0.041584,-0.293453,0.664373,-0.111995,0.351400,0.078007,0.072979,0.227507,1.132783,-0.062920,0.400140,0.873575,0.085967,0.381099,0.070074,0.131805,0.221297,0.513881,0.031575,0.156884,1.494081,0.058491,0.132816,0.032807,0.058550,0.139697,0.887593,-0.026946,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4428,44.280000,0.397258,1.162844,0.290220,-0.363431,0.009892,0.469971,-0.345109,0.010571,0.042688,-0.791813,0.662135,0.585979,-0.769335,0.667906,-0.113874,-0.350667,0.228534,0.045791,-0.053775,0.009248,0.041590,-0.293460,0.664371,-0.111986,0.351515,0.078028,0.073023,0.229744,1.135470,-0.062355,0.398964,0.875442,0.086417,0.381236,0.069967,0.131797,0.223000,0.514563,0.032928,0.159713,1.497239,0.058248,0.132812,0.032799,0.058556,0.141892,0.890287,-0.027657,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4429,44.290000,0.396872,1.163906,0.289830,-0.363365,0.009851,0.469974,-0.345106,0.010565,0.042689,-0.791821,0.662142,0.585982,-0.769333,0.667905,-0.113876,-0.350659,0.228515,0.045795,-0.053766,0.009251,0.041584,-0.293454,0.664367,-0.111991,0.351615,0.078054,0.073060,0.231938,1.138052,-0.061809,0.397961,0.877200,0.086448,0.381355,0.069850,0.131810,0.224666,0.515230,0.034276,0.162575,1.500294,0.058072,0.132807,0.032805,0.058564,0.143906,0.892806,-0.028401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4430,44.300000,0.396348,1.164828,0.289478,-0.363339,0.009837,0.469977,-0.345102,0.010559,0.042696,-0.791825,0.662138,0.585979,-0.769335,0.667907,-0.113875,-0.350660,0.228525,0.045783,-0.053764,0.009259,0.041589,-0.293459,0.664377,-0.111997,0.351707,0.078064,0.073091,0.234012,1.140493,-0.061285,0.397047,0.878950,0.086488,0.381466,0.069752,0.131823,0.226296,0.515841,0.035650,0.165388,1.503222,0.057821,0.132799,0.032786,0.058574,0.145859,0.895244,-0.029067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4431,44.310000,0.395886,1.165714,0.289006,-0.363327,0.009829,0.469977,-0.345097,0.010563,0.042694,-0.791822,0.662139,0.585973,-0.769341,0.667908,-0.113879,-0.350665,0.228520,0.045792,-0.053769,0.009242,0.041592,-0.293459,0.664373,-0.111995,0.351789,0.078078,0.073104,0.236042,1.142848,-0.060760,0.396075,0.880611,0.086478,0.381592,0.069640,0.131830,0.227858,0.516466,0.036927,0.168204,1.506032,0.057588,0.132784,0.032791,0.058570,0.147724,0.897566,-0.029757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4432,44.320000,0.395402,1.166525,0.288677,-0.363449,0.009903,0.469961,-0.345102,0.010580,0.042691,-0.791829,0.662133,0.585973,-0.769341,0.667913,-0.113880,-0.350671,0.228527,0.045786,-0.053773,0.009244,0.041583,-0.293463,0.664366,-0.111998,0.351866,0.078090,0.073143,0.238003,1.145019,-0.060262,0.395110,0.882265,0.086511,0.381716,0.069549,0.131814,0.229408,0.517045,0.038229,0.170816,1.508906,0.057169,0.132771,0.032777,0.058582,0.149486,0.899842,-0.030459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4433,44.330000,0.394919,1.167210,0.288275,-0.363306,0.009801,0.469989,-0.345102,0.010558,0.042691,-0.791825,0.662140,0.585973,-0.769331,0.667905,-0.113878,-0.350669,0.228527,0.045787,-0.053772,0.009247,0.041581,-0.293461,0.664368,-0.112002,0.351977,0.078113,0.073177,0.239923,1.147106,-0.059774,0.394159,0.883861,0.086528,0.381816,0.069419,0.131821,0.230958,0.517626,0.039572,0.173589,1.511459,0.056947,0.132768,0.032764,0.058595,0.151238,0.901949,-0.031122,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4434,44.340000,0.394378,1.167883,0.287922,-0.363337,0.009833,0.469984,-0.345109,0.010559,0.042693,-0.791825,0.662136,0.585970,-0.769336,0.667906,-0.113878,-0.350662,0.228524,0.045789,-0.053763,0.009244,0.041586,-0.293463,0.664376,-0.111995,0.352070,0.078109,0.073205,0.241759,1.149121,-0.059311,0.393263,0.885365,0.086597,0.381930,0.069285,0.131810,0.232531,0.518181,0.040843,0.176424,1.513929,0.056734,0.132759,0.032759,0.058607,0.152842,0.903939,-0.031755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4435,44.350000,0.393929,1.168598,0.287481,-0.363415,0.009882,0.469985,-0.345100,0.010562,0.042691,-0.791820,0.662134,0.585986,-0.769338,0.667908,-0.113880,-0.350660,0.228530,0.045789,-0.053769,0.009243,0.041596,-0.293457,0.664370,-0.111995,0.352158,0.078086,0.073224,0.243510,1.150978,-0.058878,0.392330,0.886890,0.086600,0.382038,0.069176,0.131832,0.234144,0.518713,0.042121,0.179262,1.516320,0.056512,0.132766,0.032766,0.058625,0.154424,0.905873,-0.032409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4436,44.360000,0.393365,1.169171,0.287149,-0.363343,0.009834,0.469977,-0.345096,0.010563,0.042696,-0.791816,0.662133,0.585987,-0.769329,0.667909,-0.113879,-0.350658,0.228514,0.045787,-0.053767,0.009245,0.041589,-0.293451,0.664372,-0.111998,0.352302,0.078071,0.073260,0.245218,1.152765,-0.058436,0.391353,0.888318,0.086522,0.382150,0.069063,0.131832,0.235736,0.519235,0.043400,0.182082,1.518564,0.056300,0.132785,0.032760,0.058636,0.155915,0.907690,-0.033070,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4437,44.370000,0.392874,1.169631,0.286827,-0.363340,0.009835,0.469981,-0.345100,0.010555,0.042699,-0.791816,0.662137,0.585981,-0.769336,0.667911,-0.113883,-0.350659,0.228521,0.045796,-0.053766,0.009243,0.041594,-0.293452,0.664375,-0.111994,0.352424,0.078056,0.073292,0.246777,1.154483,-0.058037,0.390411,0.889830,0.086528,0.382258,0.068944,0.131833,0.237157,0.519574,0.044525,0.184911,1.520730,0.056074,0.132785,0.032755,0.058643,0.157328,0.909454,-0.033754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4438,44.380000,0.392293,1.170116,0.286498,-0.363328,0.009837,0.469987,-0.345089,0.010550,0.042696,-0.791811,0.662139,0.585980,-0.769338,0.667914,-0.113878,-0.350648,0.228512,0.045796,-0.053768,0.009235,0.041591,-0.293451,0.664369,-0.111993,0.352493,0.078097,0.073297,0.248297,1.156121,-0.057637,0.389421,0.891187,0.086500,0.382355,0.068846,0.131824,0.238630,0.520051,0.045800,0.187698,1.522782,0.055885,0.132778,0.032756,0.058658,0.158676,0.911098,-0.034366,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4439,44.390000,0.391822,1.170651,0.286133,-0.363325,0.009822,0.470000,-0.345088,0.010552,0.042700,-0.791814,0.662136,0.585983,-0.769338,0.667902,-0.113879,-0.350656,0.228517,0.045796,-0.053774,0.009261,0.041583,-0.293449,0.664372,-0.111993,0.352547,0.078113,0.073319,0.249775,1.157624,-0.057268,0.388390,0.892415,0.086470,0.382466,0.068763,0.131791,0.240076,0.520511,0.047097,0.190577,1.524766,0.055698,0.132735,0.032747,0.058678,0.159974,0.912708,-0.034969,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4440,44.400000,0.391219,1.170974,0.285809,-0.363326,0.009835,0.469985,-0.345100,0.010562,0.042692,-0.791817,0.662134,0.585988,-0.769340,0.667913,-0.113886,-0.350657,0.228532,0.045780,-0.053767,0.009258,0.041582,-0.293453,0.664379,-0.111999,0.352585,0.078117,0.073351,0.251240,1.159107,-0.056889,0.387402,0.893661,0.086309,0.382562,0.068664,0.131794,0.241527,0.520954,0.048376,0.193428,1.526641,0.055525,0.132728,0.032737,0.058693,0.161188,0.914223,-0.035596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4441,44.410000,0.390728,1.171376,0.285484,-0.363332,0.009821,0.469989,-0.345099,0.010559,0.042694,-0.791814,0.662136,0.585982,-0.769333,0.667903,-0.113877,-0.350658,0.228513,0.045794,-0.053766,0.009247,0.041588,-0.293453,0.664370,-0.111997,0.352666,0.078145,0.073402,0.252629,1.160489,-0.056538,0.386508,0.894916,0.086244,0.382677,0.068555,0.131832,0.243021,0.521357,0.049703,0.196265,1.528411,0.055357,0.132723,0.032733,0.058710,0.162306,0.915726,-0.036232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4442,44.420000,0.390048,1.171584,0.285213,-0.363327,0.009820,0.469991,-0.345100,0.010563,0.042693,-0.791824,0.662139,0.585982,-0.769336,0.667909,-0.113878,-0.350653,0.228523,0.045792,-0.053765,0.009250,0.041590,-0.293452,0.664368,-0.111997,0.352772,0.078163,0.073479,0.253976,1.161762,-0.056189,0.385551,0.896044,0.086206,0.382785,0.068452,0.131853,0.244496,0.521772,0.051027,0.199012,1.530104,0.055261,0.132708,0.032718,0.058736,0.163456,0.917147,-0.036852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4443,44.430000,0.389526,1.171950,0.284872,-0.363334,0.009822,0.469985,-0.345089,0.010558,0.042699,-0.791817,0.662130,0.585978,-0.769340,0.667907,-0.113880,-0.350655,0.228513,0.045796,-0.053766,0.009240,0.041587,-0.293452,0.664372,-0.111997,0.352858,0.078200,0.073537,0.255296,1.162988,-0.055843,0.384617,0.897117,0.086157,0.382880,0.068356,0.131885,0.246013,0.522217,0.052314,0.201733,1.531647,0.055121,0.132691,0.032709,0.058763,0.164539,0.918451,-0.037448,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4444,44.440000,0.388754,1.172010,0.284656,-0.363311,0.009811,0.469983,-0.345102,0.010565,0.042691,-0.791814,0.662131,0.585981,-0.769332,0.667901,-0.113875,-0.350657,0.228514,0.045788,-0.053766,0.009236,0.041593,-0.293449,0.664379,-0.111997,0.352903,0.078178,0.073620,0.256603,1.164172,-0.055526,0.383648,0.898126,0.086046,0.382975,0.068238,0.131945,0.247508,0.522585,0.053615,0.204443,1.533175,0.055037,0.132706,0.032708,0.058773,0.165557,0.919751,-0.038026,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4445,44.450000,0.388179,1.172204,0.284409,-0.363354,0.009830,0.470003,-0.345097,0.010556,0.042700,-0.791818,0.662133,0.585981,-0.769342,0.667910,-0.113875,-0.350654,0.228513,0.045795,-0.053768,0.009246,0.041589,-0.293453,0.664372,-0.111998,0.353013,0.078192,0.073691,0.257852,1.165241,-0.055216,0.382738,0.899153,0.086091,0.383088,0.068123,0.131985,0.249084,0.522963,0.054879,0.207023,1.534561,0.054945,0.132715,0.032712,0.058797,0.166600,0.920919,-0.038586,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4446,44.460000,0.387588,1.172383,0.284101,-0.363351,0.009834,0.469986,-0.345101,0.010552,0.042699,-0.791827,0.662132,0.585979,-0.769337,0.667903,-0.113871,-0.350661,0.228518,0.045791,-0.053764,0.009247,0.041584,-0.293455,0.664369,-0.111996,0.353119,0.078221,0.073759,0.259182,1.166238,-0.054848,0.381916,0.900309,0.086105,0.383182,0.068010,0.132012,0.250600,0.523334,0.056107,0.209635,1.535910,0.054865,0.132716,0.032712,0.058812,0.167487,0.922068,-0.039201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4447,44.470000,0.386901,1.172453,0.283909,-0.363369,0.009850,0.469977,-0.345096,0.010547,0.042699,-0.791821,0.662139,0.585982,-0.769334,0.667900,-0.113877,-0.350655,0.228503,0.045798,-0.053778,0.009236,0.041594,-0.293450,0.664373,-0.111999,0.353186,0.078230,0.073807,0.260402,1.167174,-0.054539,0.381001,0.901330,0.086064,0.383284,0.067896,0.132051,0.252062,0.523645,0.057387,0.212136,1.537166,0.054855,0.132715,0.032693,0.058844,0.168513,0.923182,-0.039707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4448,44.480000,0.386209,1.172363,0.283750,-0.363303,0.009815,0.469994,-0.345102,0.010558,0.042695,-0.791816,0.662135,0.585992,-0.769338,0.667903,-0.113875,-0.350659,0.228510,0.045792,-0.053768,0.009253,0.041585,-0.293454,0.664375,-0.111997,0.353291,0.078250,0.073855,0.261675,1.168017,-0.054213,0.379995,0.902258,0.085974,0.383383,0.067753,0.132088,0.253471,0.523979,0.058593,0.214669,1.538368,0.054780,0.132726,0.032691,0.058857,0.169396,0.924170,-0.040264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4449,44.490000,0.385542,1.172400,0.283535,-0.363335,0.009832,0.469983,-0.345104,0.010563,0.042698,-0.791822,0.662132,0.585983,-0.769336,0.667905,-0.113871,-0.350658,0.228513,0.045801,-0.053768,0.009248,0.041586,-0.293450,0.664377,-0.111995,0.353423,0.078256,0.073937,0.262885,1.168880,-0.053883,0.379047,0.903203,0.085842,0.383464,0.067635,0.132124,0.254824,0.524326,0.059703,0.217128,1.539394,0.054858,0.132754,0.032695,0.058872,0.170299,0.925152,-0.040754,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4450,44.500000,0.384910,1.172324,0.283398,-0.363328,0.009824,0.469991,-0.345105,0.010561,0.042693,-0.791825,0.662137,0.585983,-0.769338,0.667904,-0.113880,-0.350660,0.228518,0.045796,-0.053772,0.009245,0.041584,-0.293454,0.664376,-0.111997,0.353543,0.078261,0.074018,0.264148,1.169648,-0.053576,0.378026,0.904144,0.085630,0.383554,0.067514,0.132152,0.256136,0.524567,0.060852,0.219497,1.540387,0.054901,0.132778,0.032702,0.058891,0.171199,0.926013,-0.041279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4451,44.510000,0.384131,1.172295,0.283314,-0.363348,0.009831,0.469986,-0.345104,0.010561,0.042697,-0.791826,0.662141,0.585981,-0.769334,0.667899,-0.113875,-0.350652,0.228504,0.045796,-0.053765,0.009249,0.041590,-0.293456,0.664375,-0.111995,0.353651,0.078286,0.074072,0.265338,1.170342,-0.053260,0.377073,0.905138,0.085491,0.383643,0.067387,0.132185,0.257389,0.524881,0.061877,0.221876,1.541311,0.054960,0.132800,0.032687,0.058920,0.172040,0.926926,-0.041755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4452,44.520000,0.383491,1.172149,0.283201,-0.363369,0.009848,0.469971,-0.345100,0.010555,0.042699,-0.791817,0.662132,0.585983,-0.769338,0.667911,-0.113878,-0.350662,0.228522,0.045793,-0.053769,0.009235,0.041589,-0.293455,0.664371,-0.111993,0.353738,0.078289,0.074130,0.266510,1.171016,-0.053001,0.376075,0.905982,0.085241,0.383732,0.067286,0.132210,0.258640,0.525136,0.062890,0.224225,1.542177,0.054977,0.132818,0.032694,0.058929,0.172917,0.927700,-0.042295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4453,44.530000,0.382938,1.172052,0.283047,-0.363331,0.009819,0.469976,-0.345099,0.010559,0.042697,-0.791814,0.662127,0.585983,-0.769343,0.667902,-0.113881,-0.350660,0.228513,0.045797,-0.053774,0.009240,0.041592,-0.293456,0.664372,-0.111993,0.353810,0.078314,0.074186,0.267705,1.171575,-0.052671,0.375126,0.906770,0.085084,0.383816,0.067214,0.132251,0.259767,0.525396,0.063808,0.226531,1.542899,0.055161,0.132812,0.032700,0.058936,0.173751,0.928462,-0.042814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4454,44.540000,0.382141,1.171805,0.282978,-0.363300,0.009799,0.469995,-0.345103,0.010555,0.042692,-0.791820,0.662132,0.585987,-0.769344,0.667908,-0.113877,-0.350661,0.228514,0.045795,-0.053769,0.009239,0.041588,-0.293454,0.664374,-0.111992,0.353878,0.078336,0.074235,0.268892,1.172131,-0.052345,0.374120,0.907478,0.084861,0.383888,0.067146,0.132286,0.260535,0.525477,0.064905,0.228743,1.543579,0.055309,0.132808,0.032696,0.058946,0.175060,0.929059,-0.043570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4455,44.550000,0.381573,1.171598,0.282925,-0.363392,0.009858,0.469978,-0.345097,0.010551,0.042693,-0.791819,0.662133,0.585986,-0.769341,0.667906,-0.113883,-0.350655,0.228516,0.045792,-0.053768,0.009253,0.041584,-0.293453,0.664374,-0.111995,0.353961,0.078341,0.074305,0.270037,1.172641,-0.052065,0.373178,0.908119,0.084660,0.383952,0.067049,0.132336,0.261817,0.525815,0.065530,0.230937,1.544202,0.055489,0.132812,0.032689,0.058955,0.175841,0.929695,-0.044069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4456,44.560000,0.380811,1.171254,0.282889,-0.363337,0.009832,0.469979,-0.345097,0.010557,0.042695,-0.791823,0.662138,0.585980,-0.769337,0.667902,-0.113875,-0.350664,0.228508,0.045794,-0.053769,0.009247,0.041589,-0.293453,0.664378,-0.112002,0.354043,0.078333,0.074354,0.271188,1.173049,-0.051792,0.372176,0.908639,0.084506,0.384024,0.066982,0.132367,0.262748,0.526030,0.066221,0.233135,1.544783,0.055654,0.132817,0.032691,0.058960,0.176522,0.930234,-0.044264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4457,44.570000,0.380211,1.171054,0.282809,-0.363325,0.009807,0.469986,-0.345111,0.010560,0.042694,-0.791820,0.662134,0.585987,-0.769343,0.667907,-0.113872,-0.350658,0.228525,0.045789,-0.053768,0.009253,0.041580,-0.293452,0.664375,-0.112000,0.354106,0.078327,0.074398,0.272331,1.173415,-0.051510,0.371291,0.909246,0.084327,0.384107,0.066946,0.132387,0.263596,0.526213,0.066920,0.235209,1.545254,0.055946,0.132815,0.032685,0.058964,0.177474,0.930763,-0.044956,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4458,44.580000,0.379678,1.170824,0.282630,-0.363394,0.009864,0.469981,-0.345113,0.010561,0.042692,-0.791818,0.662136,0.585980,-0.769340,0.667905,-0.113881,-0.350660,0.228512,0.045795,-0.053767,0.009246,0.041584,-0.293453,0.664372,-0.111998,0.354185,0.078339,0.074418,0.273417,1.173743,-0.051204,0.370399,0.909717,0.084167,0.384163,0.066883,0.132396,0.264389,0.526378,0.067524,0.237268,1.545625,0.056223,0.132825,0.032689,0.058961,0.178218,0.931257,-0.045425,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
