Format Version,1.22,Take Name,fil_squatlifting2,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,10 Jan 1970 22:14:53 +0100,Total Frames in Take,5405,Total Exported Frames,5405,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
16,0.160000,0.322902,1.023158,0.161090,0.340756,1.015675,0.421566,0.144146,0.094846,0.454900,0.155412,1.152151,0.305813,0.233165,1.147438,0.559236,1.268931,0.670877,-0.056468,0.801254,-0.034420,0.300061,1.262473,0.665979,0.620791,0.746358,-0.066710,0.522014,0.202527,0.889866,0.476465,0.097802,0.045241,0.403607,0.238669,0.529440,0.451814,0.232685,1.007857,0.123037,0.260998,0.993198,0.474546,0.206126,0.028850,0.500752,0.785752,0.668608,0.616505,0.504503,-0.067659,0.516099,0.134490,1.069239,0.256321,0.139195,1.062013,0.351580,0.235435,1.493981,0.468033,0.330497,0.892740,0.590209
17,0.170000,0.322696,1.023160,0.161192,0.340545,1.015662,0.421661,0.144145,0.094820,0.454900,0.155231,1.152214,0.305868,0.232951,1.147494,0.559399,1.268936,0.670881,-0.056470,0.801226,-0.034463,0.300053,1.262469,0.665972,0.620789,0.746361,-0.066716,0.522016,0.202321,0.889847,0.476540,0.097804,0.045227,0.403616,0.238583,0.529438,0.451884,0.232533,1.007861,0.123123,0.260782,0.993210,0.474617,0.206129,0.028841,0.500750,0.785742,0.668604,0.616513,0.504503,-0.067676,0.516094,0.134317,1.069291,0.256382,0.139012,1.062051,0.351648,0.235425,1.494005,0.468148,0.330002,0.892686,0.590559
18,0.180000,0.322500,1.023144,0.161251,0.340322,1.015631,0.421743,0.144131,0.094811,0.454927,0.155067,1.152282,0.305920,0.232725,1.147545,0.559553,1.268961,0.670898,-0.056459,0.801191,-0.034466,0.300038,1.262468,0.665981,0.620794,0.746348,-0.066703,0.522024,0.202089,0.889843,0.476633,0.097803,0.045221,0.403622,0.238482,0.529447,0.451941,0.232339,1.007881,0.123214,0.260518,0.993229,0.474723,0.206111,0.028850,0.500749,0.785752,0.668607,0.616505,0.504503,-0.067657,0.516101,0.134145,1.069346,0.256450,0.138807,1.062109,0.351732,0.235425,1.494033,0.468274,0.329516,0.892673,0.590927
19,0.190000,0.322317,1.023126,0.161339,0.340104,1.015615,0.421829,0.144121,0.094797,0.454939,0.154893,1.152369,0.305953,0.232561,1.147628,0.559745,1.268964,0.670894,-0.056461,0.801326,-0.034368,0.300072,1.262465,0.665980,0.620795,0.746356,-0.066721,0.522015,0.201856,0.889832,0.476711,0.097798,0.045207,0.403640,0.238379,0.529461,0.452012,0.232132,1.007909,0.123301,0.260288,0.993253,0.474799,0.206105,0.028867,0.500768,0.785748,0.668605,0.616502,0.504503,-0.067674,0.516097,0.133942,1.069425,0.256516,0.138624,1.062172,0.351817,0.235437,1.494066,0.468384,0.329061,0.892674,0.591294
20,0.200000,0.323685,1.024050,0.161486,0.339868,1.015590,0.421922,0.144089,0.094802,0.454971,0.154736,1.152444,0.305986,0.232433,1.147712,0.559926,1.268963,0.670897,-0.056460,0.801272,-0.034422,0.300060,1.262468,0.665985,0.620804,0.746355,-0.066714,0.522015,0.201630,0.889836,0.476796,0.097799,0.045212,0.403657,0.238264,0.529457,0.452085,0.231933,1.007944,0.123405,0.260062,0.993280,0.474910,0.206116,0.028825,0.500778,0.785749,0.668609,0.616504,0.504499,-0.067658,0.516089,0.133780,1.069500,0.256583,0.138420,1.062262,0.351903,0.235452,1.494112,0.468485,0.328645,0.892673,0.591648
21,0.210000,0.322060,1.023153,0.161510,0.339650,1.015581,0.422019,0.144072,0.094792,0.454989,0.154556,1.152530,0.306030,0.232343,1.147785,0.560091,1.268959,0.670898,-0.056462,0.801237,-0.034435,0.300060,1.262467,0.665958,0.620817,0.746350,-0.066705,0.522024,0.201371,0.889853,0.476885,0.097800,0.045200,0.403679,0.238148,0.529459,0.452155,0.231746,1.007966,0.123502,0.259828,0.993323,0.475032,0.206104,0.028812,0.500779,0.785750,0.668610,0.616504,0.504503,-0.067660,0.516090,0.133608,1.069598,0.256653,0.138176,1.062352,0.351971,0.235451,1.494159,0.468599,0.328283,0.892688,0.592007
22,0.220000,0.322293,1.022526,0.160847,0.339427,1.015592,0.422133,0.144047,0.094776,0.455023,0.154370,1.152622,0.306086,0.232272,1.147878,0.560281,1.268957,0.670890,-0.056466,0.801220,-0.034466,0.300063,1.262465,0.665976,0.620795,0.746359,-0.066723,0.522008,0.201508,0.889808,0.476655,0.097786,0.045194,0.403700,0.238025,0.529474,0.452223,0.231549,1.008002,0.123594,0.259584,0.993366,0.475155,0.206098,0.028801,0.500792,0.785754,0.668609,0.616506,0.504495,-0.067661,0.516107,0.133444,1.069691,0.256718,0.137970,1.062422,0.352026,0.235461,1.494205,0.468707,0.327933,0.892706,0.592344
23,0.230000,0.322143,1.022503,0.160932,0.339200,1.015597,0.422239,0.144024,0.094761,0.455056,0.154178,1.152711,0.306152,0.232217,1.147960,0.560452,1.268938,0.670887,-0.056463,0.801274,-0.034402,0.300066,1.262467,0.665975,0.620794,0.746355,-0.066708,0.522016,0.201258,0.889840,0.476727,0.097784,0.045183,0.403724,0.237884,0.529486,0.452286,0.231395,1.008021,0.123681,0.259350,0.993407,0.475282,0.206093,0.028781,0.500804,0.785754,0.668614,0.616506,0.504503,-0.067662,0.516094,0.133271,1.069802,0.256776,0.137769,1.062502,0.352093,0.235459,1.494254,0.468806,0.327634,0.892730,0.592668
24,0.240000,0.321953,1.022483,0.161007,0.338981,1.015615,0.422352,0.144007,0.094749,0.455090,0.153981,1.152775,0.306230,0.232155,1.148036,0.560607,1.268955,0.670899,-0.056452,0.801244,-0.034445,0.300049,1.262469,0.665976,0.620789,0.746358,-0.066734,0.522006,0.201001,0.889868,0.476779,0.097774,0.045179,0.403759,0.237737,0.529497,0.452371,0.231241,1.008043,0.123758,0.259082,0.993440,0.475409,0.206079,0.028777,0.500816,0.785753,0.668605,0.616508,0.504509,-0.067662,0.516099,0.133114,1.069871,0.256819,0.137572,1.062580,0.352149,0.235465,1.494295,0.468903,0.327352,0.892737,0.593009
25,0.250000,0.321786,1.022470,0.161101,0.338753,1.015615,0.422468,0.143986,0.094729,0.455126,0.153795,1.152845,0.306317,0.232112,1.148103,0.560737,1.268955,0.670896,-0.056455,0.801326,-0.034384,0.300061,1.262469,0.665980,0.620794,0.746360,-0.066727,0.522017,0.200738,0.889914,0.476846,0.097773,0.045160,0.403783,0.237578,0.529495,0.452453,0.231090,1.008073,0.123844,0.258862,0.993464,0.475484,0.206060,0.028767,0.500830,0.785748,0.668610,0.616502,0.504504,-0.067673,0.516093,0.132970,1.069948,0.256865,0.137389,1.062641,0.352213,0.235472,1.494333,0.468999,0.327110,0.892756,0.593330
